#,Date-Time (PDT),Temperature   (°C),Host Connected,Started,Button Down,Button Up,End of File
71290,08/06/2025 02:13:00,9.74,,,,,
71291,08/06/2025 02:14:00,9.69,,,,,
71292,08/06/2025 02:15:00,9.65,,,,,
71293,08/06/2025 02:16:00,9.69,,,,,
71294,08/06/2025 02:17:00,9.69,,,,,
71295,08/06/2025 02:18:00,9.69,,,,,
71296,08/06/2025 02:19:00,9.69,,,,,
71297,08/06/2025 02:20:00,9.65,,,,,
71298,08/06/2025 02:21:00,9.65,,,,,
71299,08/06/2025 02:22:00,9.65,,,,,
71300,08/06/2025 02:23:00,9.65,,,,,
71301,08/06/2025 02:24:00,9.69,,,,,
71302,08/06/2025 02:25:00,9.65,,,,,
71303,08/06/2025 02:26:00,9.61,,,,,
71304,08/06/2025 02:27:00,9.56,,,,,
71305,08/06/2025 02:28:00,9.65,,,,,
71306,08/06/2025 02:29:00,9.61,,,,,
71307,08/06/2025 02:30:00,9.61,,,,,
71308,08/06/2025 02:31:00,9.61,,,,,
71309,08/06/2025 02:32:00,9.61,,,,,
71310,08/06/2025 02:33:00,9.61,,,,,
71311,08/06/2025 02:34:00,9.61,,,,,
71312,08/06/2025 02:35:00,9.61,,,,,
71313,08/06/2025 02:36:00,9.61,,,,,
71314,08/06/2025 02:37:00,9.61,,,,,
71315,08/06/2025 02:38:00,9.61,,,,,
71316,08/06/2025 02:39:00,9.61,,,,,
71317,08/06/2025 02:40:00,9.69,,,,,
71318,08/06/2025 02:41:00,9.65,,,,,
71319,08/06/2025 02:42:00,9.65,,,,,
71320,08/06/2025 02:43:00,9.65,,,,,
71321,08/06/2025 02:44:00,9.65,,,,,
71322,08/06/2025 02:45:00,9.69,,,,,
71323,08/06/2025 02:46:00,9.65,,,,,
71324,08/06/2025 02:47:00,9.74,,,,,
71325,08/06/2025 02:48:00,9.69,,,,,
71326,08/06/2025 02:49:00,9.69,,,,,
71327,08/06/2025 02:50:00,9.69,,,,,
71328,08/06/2025 02:51:00,9.69,,,,,
71329,08/06/2025 02:52:00,9.74,,,,,
71330,08/06/2025 02:53:00,9.69,,,,,
71331,08/06/2025 02:54:00,9.69,,,,,
71332,08/06/2025 02:55:00,9.69,,,,,
71333,08/06/2025 02:56:00,9.74,,,,,
71334,08/06/2025 02:57:00,9.74,,,,,
71335,08/06/2025 02:58:00,9.69,,,,,
71336,08/06/2025 02:59:00,9.69,,,,,
71337,08/06/2025 03:00:00,9.69,,,,,
71338,08/06/2025 03:01:00,9.69,,,,,
71339,08/06/2025 03:02:00,9.69,,,,,
71340,08/06/2025 03:03:00,9.69,,,,,
71341,08/06/2025 03:04:00,9.69,,,,,
71342,08/06/2025 03:05:00,9.69,,,,,
71343,08/06/2025 03:06:00,9.65,,,,,
71344,08/06/2025 03:07:00,9.65,,,,,
71345,08/06/2025 03:08:00,9.65,,,,,
71346,08/06/2025 03:09:00,9.69,,,,,
71347,08/06/2025 03:10:00,9.61,,,,,
71348,08/06/2025 03:11:00,9.61,,,,,
71349,08/06/2025 03:12:00,9.56,,,,,
71350,08/06/2025 03:13:00,9.56,,,,,
71351,08/06/2025 03:14:00,9.52,,,,,
71352,08/06/2025 03:15:00,9.56,,,,,
71353,08/06/2025 03:16:00,9.56,,,,,
71354,08/06/2025 03:17:00,9.52,,,,,
71355,08/06/2025 03:18:00,9.52,,,,,
71356,08/06/2025 03:19:00,9.56,,,,,
71357,08/06/2025 03:20:00,9.52,,,,,
71358,08/06/2025 03:21:00,9.44,,,,,
71359,08/06/2025 03:22:00,9.52,,,,,
71360,08/06/2025 03:23:00,9.52,,,,,
71361,08/06/2025 03:24:00,9.48,,,,,
71362,08/06/2025 03:25:00,9.48,,,,,
71363,08/06/2025 03:26:00,9.48,,,,,
71364,08/06/2025 03:27:00,9.52,,,,,
71365,08/06/2025 03:28:00,9.48,,,,,
71366,08/06/2025 03:29:00,9.52,,,,,
71367,08/06/2025 03:30:00,9.44,,,,,
71368,08/06/2025 03:31:00,9.48,,,,,
71369,08/06/2025 03:32:00,9.48,,,,,
71370,08/06/2025 03:33:00,9.48,,,,,
71371,08/06/2025 03:34:00,9.48,,,,,
71372,08/06/2025 03:35:00,9.44,,,,,
71373,08/06/2025 03:36:00,9.48,,,,,
71374,08/06/2025 03:37:00,9.48,,,,,
71375,08/06/2025 03:38:00,9.44,,,,,
71376,08/06/2025 03:39:00,9.44,,,,,
71377,08/06/2025 03:40:00,9.44,,,,,
71378,08/06/2025 03:41:00,9.44,,,,,
71379,08/06/2025 03:42:00,9.48,,,,,
71380,08/06/2025 03:43:00,9.39,,,,,
71381,08/06/2025 03:44:00,9.44,,,,,
71382,08/06/2025 03:45:00,9.35,,,,,
71383,08/06/2025 03:46:00,9.39,,,,,
71384,08/06/2025 03:47:00,9.39,,,,,
71385,08/06/2025 03:48:00,9.48,,,,,
71386,08/06/2025 03:49:00,9.35,,,,,
71387,08/06/2025 03:50:00,9.39,,,,,
71388,08/06/2025 03:51:00,9.39,,,,,
71389,08/06/2025 03:52:00,9.39,,,,,
71390,08/06/2025 03:53:00,9.35,,,,,
71391,08/06/2025 03:54:00,9.35,,,,,
71392,08/06/2025 03:55:00,9.35,,,,,
71393,08/06/2025 03:56:00,9.35,,,,,
71394,08/06/2025 03:57:00,9.31,,,,,
71395,08/06/2025 03:58:00,9.35,,,,,
71396,08/06/2025 03:59:00,9.31,,,,,
71397,08/06/2025 04:00:00,9.31,,,,,
71398,08/06/2025 04:01:00,9.31,,,,,
71399,08/06/2025 04:02:00,9.31,,,,,
71400,08/06/2025 04:03:00,9.31,,,,,
71401,08/06/2025 04:04:00,9.35,,,,,
71402,08/06/2025 04:05:00,9.31,,,,,
71403,08/06/2025 04:06:00,9.31,,,,,
71404,08/06/2025 04:07:00,9.31,,,,,
71405,08/06/2025 04:08:00,9.35,,,,,
71406,08/06/2025 04:09:00,9.26,,,,,
71407,08/06/2025 04:10:00,9.31,,,,,
71408,08/06/2025 04:11:00,9.31,,,,,
71409,08/06/2025 04:12:00,9.31,,,,,
71410,08/06/2025 04:13:00,9.22,,,,,
71411,08/06/2025 04:14:00,9.26,,,,,
71412,08/06/2025 04:15:00,9.31,,,,,
71413,08/06/2025 04:16:00,9.31,,,,,
71414,08/06/2025 04:17:00,9.26,,,,,
71415,08/06/2025 04:18:00,9.31,,,,,
71416,08/06/2025 04:19:00,9.31,,,,,
71417,08/06/2025 04:20:00,9.26,,,,,
71418,08/06/2025 04:21:00,9.26,,,,,
71419,08/06/2025 04:22:00,9.31,,,,,
71420,08/06/2025 04:23:00,9.31,,,,,
71421,08/06/2025 04:24:00,9.26,,,,,
71422,08/06/2025 04:25:00,9.26,,,,,
71423,08/06/2025 04:26:00,9.26,,,,,
71424,08/06/2025 04:27:00,9.31,,,,,
71425,08/06/2025 04:28:00,9.26,,,,,
71426,08/06/2025 04:29:00,9.31,,,,,
71427,08/06/2025 04:30:00,9.26,,,,,
71428,08/06/2025 04:31:00,9.22,,,,,
71429,08/06/2025 04:32:00,9.26,,,,,
71430,08/06/2025 04:33:00,9.26,,,,,
71431,08/06/2025 04:34:00,9.22,,,,,
71432,08/06/2025 04:35:00,9.26,,,,,
71433,08/06/2025 04:36:00,9.22,,,,,
71434,08/06/2025 04:37:00,9.26,,,,,
71435,08/06/2025 04:38:00,9.22,,,,,
71436,08/06/2025 04:39:00,9.22,,,,,
71437,08/06/2025 04:40:00,9.22,,,,,
71438,08/06/2025 04:41:00,9.22,,,,,
71439,08/06/2025 04:42:00,9.18,,,,,
71440,08/06/2025 04:43:00,9.22,,,,,
71441,08/06/2025 04:44:00,9.18,,,,,
71442,08/06/2025 04:45:00,9.14,,,,,
71443,08/06/2025 04:46:00,9.22,,,,,
71444,08/06/2025 04:47:00,9.18,,,,,
71445,08/06/2025 04:48:00,9.14,,,,,
71446,08/06/2025 04:49:00,9.18,,,,,
71447,08/06/2025 04:50:00,9.14,,,,,
71448,08/06/2025 04:51:00,9.14,,,,,
71449,08/06/2025 04:52:00,9.14,,,,,
71450,08/06/2025 04:53:00,9.14,,,,,
71451,08/06/2025 04:54:00,9.14,,,,,
71452,08/06/2025 04:55:00,9.18,,,,,
71453,08/06/2025 04:56:00,9.14,,,,,
71454,08/06/2025 04:57:00,9.14,,,,,
71455,08/06/2025 04:58:00,9.14,,,,,
71456,08/06/2025 04:59:00,9.14,,,,,
71457,08/06/2025 05:00:00,9.18,,,,,
71458,08/06/2025 05:01:00,9.14,,,,,
71459,08/06/2025 05:02:00,9.14,,,,,
71460,08/06/2025 05:03:00,9.09,,,,,
71461,08/06/2025 05:04:00,9.14,,,,,
71462,08/06/2025 05:05:00,9.14,,,,,
71463,08/06/2025 05:06:00,9.09,,,,,
71464,08/06/2025 05:07:00,9.09,,,,,
71465,08/06/2025 05:08:00,9.14,,,,,
71466,08/06/2025 05:09:00,9.14,,,,,
71467,08/06/2025 05:10:00,9.09,,,,,
71468,08/06/2025 05:11:00,9.09,,,,,
71469,08/06/2025 05:12:00,9.14,,,,,
71470,08/06/2025 05:13:00,9.09,,,,,
71471,08/06/2025 05:14:00,9.09,,,,,
71472,08/06/2025 05:15:00,9.09,,,,,
71473,08/06/2025 05:16:00,9.14,,,,,
71474,08/06/2025 05:17:00,9.14,,,,,
71475,08/06/2025 05:18:00,9.14,,,,,
71476,08/06/2025 05:19:00,9.14,,,,,
71477,08/06/2025 05:20:00,9.14,,,,,
71478,08/06/2025 05:21:00,9.09,,,,,
71479,08/06/2025 05:22:00,9.09,,,,,
71480,08/06/2025 05:23:00,9.14,,,,,
71481,08/06/2025 05:24:00,9.09,,,,,
71482,08/06/2025 05:25:00,9.14,,,,,
71483,08/06/2025 05:26:00,9.05,,,,,
71484,08/06/2025 05:27:00,9.05,,,,,
71485,08/06/2025 05:28:00,9.09,,,,,
71486,08/06/2025 05:29:00,9.09,,,,,
71487,08/06/2025 05:30:00,9.09,,,,,
71488,08/06/2025 05:31:00,9.09,,,,,
71489,08/06/2025 05:32:00,9.05,,,,,
71490,08/06/2025 05:33:00,9.05,,,,,
71491,08/06/2025 05:34:00,9.09,,,,,
71492,08/06/2025 05:35:00,9.05,,,,,
71493,08/06/2025 05:36:00,9.05,,,,,
71494,08/06/2025 05:37:00,9.05,,,,,
71495,08/06/2025 05:38:00,9.01,,,,,
71496,08/06/2025 05:39:00,9.05,,,,,
71497,08/06/2025 05:40:00,9.05,,,,,
71498,08/06/2025 05:41:00,9.01,,,,,
71499,08/06/2025 05:42:00,8.96,,,,,
71500,08/06/2025 05:43:00,9.05,,,,,
71501,08/06/2025 05:44:00,8.96,,,,,
71502,08/06/2025 05:45:00,9.05,,,,,
71503,08/06/2025 05:46:00,9.01,,,,,
71504,08/06/2025 05:47:00,9.01,,,,,
71505,08/06/2025 05:48:00,8.96,,,,,
71506,08/06/2025 05:49:00,9.01,,,,,
71507,08/06/2025 05:50:00,8.96,,,,,
71508,08/06/2025 05:51:00,8.96,,,,,
71509,08/06/2025 05:52:00,8.96,,,,,
71510,08/06/2025 05:53:00,8.96,,,,,
71511,08/06/2025 05:54:00,8.92,,,,,
71512,08/06/2025 05:55:00,8.96,,,,,
71513,08/06/2025 05:56:00,8.92,,,,,
71514,08/06/2025 05:57:00,8.96,,,,,
71515,08/06/2025 05:58:00,8.88,,,,,
71516,08/06/2025 05:59:00,8.96,,,,,
71517,08/06/2025 06:00:00,8.88,,,,,
71518,08/06/2025 06:01:00,8.83,,,,,
71519,08/06/2025 06:02:00,8.92,,,,,
71520,08/06/2025 06:03:00,8.88,,,,,
71521,08/06/2025 06:04:00,8.88,,,,,
71522,08/06/2025 06:05:00,8.88,,,,,
71523,08/06/2025 06:06:00,8.83,,,,,
71524,08/06/2025 06:07:00,8.83,,,,,
71525,08/06/2025 06:08:00,8.88,,,,,
71526,08/06/2025 06:09:00,8.92,,,,,
71527,08/06/2025 06:10:00,8.83,,,,,
71528,08/06/2025 06:11:00,8.79,,,,,
71529,08/06/2025 06:12:00,8.83,,,,,
71530,08/06/2025 06:13:00,8.83,,,,,
71531,08/06/2025 06:14:00,8.83,,,,,
71532,08/06/2025 06:15:00,8.83,,,,,
71533,08/06/2025 06:16:00,8.83,,,,,
71534,08/06/2025 06:17:00,8.88,,,,,
71535,08/06/2025 06:18:00,8.88,,,,,
71536,08/06/2025 06:19:00,8.88,,,,,
71537,08/06/2025 06:20:00,8.88,,,,,
71538,08/06/2025 06:21:00,8.83,,,,,
71539,08/06/2025 06:22:00,8.88,,,,,
71540,08/06/2025 06:23:00,8.92,,,,,
71541,08/06/2025 06:24:00,8.88,,,,,
71542,08/06/2025 06:25:00,8.92,,,,,
71543,08/06/2025 06:26:00,9.01,,,,,
71544,08/06/2025 06:27:00,8.96,,,,,
71545,08/06/2025 06:28:00,9.01,,,,,
71546,08/06/2025 06:29:00,8.96,,,,,
71547,08/06/2025 06:30:00,9.01,,,,,
71548,08/06/2025 06:31:00,9.05,,,,,
71549,08/06/2025 06:32:00,9.05,,,,,
71550,08/06/2025 06:33:00,9.01,,,,,
71551,08/06/2025 06:34:00,9.01,,,,,
71552,08/06/2025 06:35:00,9.05,,,,,
71553,08/06/2025 06:36:00,9.09,,,,,
71554,08/06/2025 06:37:00,9.09,,,,,
71555,08/06/2025 06:38:00,9.09,,,,,
71556,08/06/2025 06:39:00,9.14,,,,,
71557,08/06/2025 06:40:00,9.14,,,,,
71558,08/06/2025 06:41:00,9.18,,,,,
71559,08/06/2025 06:42:00,9.22,,,,,
71560,08/06/2025 06:43:00,9.22,,,,,
71561,08/06/2025 06:44:00,9.18,,,,,
71562,08/06/2025 06:45:00,9.26,,,,,
71563,08/06/2025 06:46:00,9.22,,,,,
71564,08/06/2025 06:47:00,9.26,,,,,
71565,08/06/2025 06:48:00,9.26,,,,,
71566,08/06/2025 06:49:00,9.31,,,,,
71567,08/06/2025 06:50:00,9.39,,,,,
71568,08/06/2025 06:51:00,9.35,,,,,
71569,08/06/2025 06:52:00,9.35,,,,,
71570,08/06/2025 06:53:00,9.39,,,,,
71571,08/06/2025 06:54:00,9.39,,,,,
71572,08/06/2025 06:55:00,9.48,,,,,
71573,08/06/2025 06:56:00,9.44,,,,,
71574,08/06/2025 06:57:00,9.52,,,,,
71575,08/06/2025 06:58:00,9.52,,,,,
71576,08/06/2025 06:59:00,9.52,,,,,
71577,08/06/2025 07:00:00,9.56,,,,,
71578,08/06/2025 07:01:00,9.56,,,,,
71579,08/06/2025 07:02:00,9.61,,,,,
71580,08/06/2025 07:03:00,9.61,,,,,
71581,08/06/2025 07:04:00,9.61,,,,,
71582,08/06/2025 07:05:00,9.65,,,,,
71583,08/06/2025 07:06:00,9.69,,,,,
71584,08/06/2025 07:07:00,9.69,,,,,
71585,08/06/2025 07:08:00,9.69,,,,,
71586,08/06/2025 07:09:00,9.78,,,,,
71587,08/06/2025 07:10:00,9.78,,,,,
71588,08/06/2025 07:11:00,9.86,,,,,
71589,08/06/2025 07:12:00,9.86,,,,,
71590,08/06/2025 07:13:00,9.91,,,,,
71591,08/06/2025 07:14:00,9.95,,,,,
71592,08/06/2025 07:15:00,9.95,,,,,
71593,08/06/2025 07:16:00,10.04,,,,,
71594,08/06/2025 07:17:00,10.12,,,,,
71595,08/06/2025 07:18:00,10.08,,,,,
71596,08/06/2025 07:19:00,10.12,,,,,
71597,08/06/2025 07:20:00,10.21,,,,,
71598,08/06/2025 07:21:00,10.25,,,,,
71599,08/06/2025 07:22:00,10.25,,,,,
71600,08/06/2025 07:23:00,10.29,,,,,
71601,08/06/2025 07:24:00,10.38,,,,,
71602,08/06/2025 07:25:00,10.38,,,,,
71603,08/06/2025 07:26:00,10.42,,,,,
71604,08/06/2025 07:27:00,10.42,,,,,
71605,08/06/2025 07:28:00,10.46,,,,,
71606,08/06/2025 07:29:00,10.46,,,,,
71607,08/06/2025 07:30:00,10.55,,,,,
71608,08/06/2025 07:31:00,10.59,,,,,
71609,08/06/2025 07:32:00,10.59,,,,,
71610,08/06/2025 07:33:00,10.64,,,,,
71611,08/06/2025 07:34:00,10.77,,,,,
71612,08/06/2025 07:35:00,10.77,,,,,
71613,08/06/2025 07:36:00,10.81,,,,,
71614,08/06/2025 07:37:00,10.85,,,,,
71615,08/06/2025 07:38:00,10.89,,,,,
71616,08/06/2025 07:39:00,10.94,,,,,
71617,08/06/2025 07:40:00,10.98,,,,,
71618,08/06/2025 07:41:00,11.02,,,,,
71619,08/06/2025 07:42:00,11.07,,,,,
71620,08/06/2025 07:43:00,11.11,,,,,
71621,08/06/2025 07:44:00,11.11,,,,,
71622,08/06/2025 07:45:00,11.15,,,,,
71623,08/06/2025 07:46:00,11.15,,,,,
71624,08/06/2025 07:47:00,11.15,,,,,
71625,08/06/2025 07:48:00,11.19,,,,,
71626,08/06/2025 07:49:00,11.24,,,,,
71627,08/06/2025 07:50:00,11.24,,,,,
71628,08/06/2025 07:51:00,11.28,,,,,
71629,08/06/2025 07:52:00,11.24,,,,,
71630,08/06/2025 07:53:00,11.32,,,,,
71631,08/06/2025 07:54:00,11.37,,,,,
71632,08/06/2025 07:55:00,11.32,,,,,
71633,08/06/2025 07:56:00,11.37,,,,,
71634,08/06/2025 07:57:00,11.41,,,,,
71635,08/06/2025 07:58:00,11.45,,,,,
71636,08/06/2025 07:59:00,11.49,,,,,
71637,08/06/2025 08:00:00,11.54,,,,,
71638,08/06/2025 08:01:00,11.54,,,,,
71639,08/06/2025 08:02:00,11.54,,,,,
71640,08/06/2025 08:03:00,11.58,,,,,
71641,08/06/2025 08:04:00,11.62,,,,,
71642,08/06/2025 08:05:00,11.67,,,,,
71643,08/06/2025 08:06:00,11.67,,,,,
71644,08/06/2025 08:07:00,11.71,,,,,
71645,08/06/2025 08:08:00,11.75,,,,,
71646,08/06/2025 08:09:00,11.79,,,,,
71647,08/06/2025 08:10:00,11.88,,,,,
71648,08/06/2025 08:11:00,11.92,,,,,
71649,08/06/2025 08:12:00,11.92,,,,,
71650,08/06/2025 08:13:00,11.97,,,,,
71651,08/06/2025 08:14:00,12.05,,,,,
71652,08/06/2025 08:15:00,12.10,,,,,
71653,08/06/2025 08:16:00,12.18,,,,,
71654,08/06/2025 08:17:00,12.18,,,,,
71655,08/06/2025 08:18:00,12.22,,,,,
71656,08/06/2025 08:19:00,12.27,,,,,
71657,08/06/2025 08:20:00,12.31,,,,,
71658,08/06/2025 08:21:00,12.35,,,,,
71659,08/06/2025 08:22:00,12.44,,,,,
71660,08/06/2025 08:23:00,12.44,,,,,
71661,08/06/2025 08:24:00,12.52,,,,,
71662,08/06/2025 08:25:00,12.48,,,,,
71663,08/06/2025 08:26:00,12.57,,,,,
71664,08/06/2025 08:27:00,12.61,,,,,
71665,08/06/2025 08:28:00,12.65,,,,,
71666,08/06/2025 08:29:00,12.74,,,,,
71667,08/06/2025 08:30:00,12.82,,,,,
71668,08/06/2025 08:31:00,12.91,,,,,
71669,08/06/2025 08:32:00,12.95,,,,,
71670,08/06/2025 08:33:00,13.00,,,,,
71671,08/06/2025 08:34:00,13.00,,,,,
71672,08/06/2025 08:35:00,13.12,,,,,
71673,08/06/2025 08:36:00,13.25,,,,,
71674,08/06/2025 08:37:00,13.43,,,,,
71675,08/06/2025 08:38:00,13.55,,,,,
71676,08/06/2025 08:39:00,13.73,,,,,
71677,08/06/2025 08:40:00,13.85,,,,,
71678,08/06/2025 08:41:00,13.98,,,,,
71679,08/06/2025 08:42:00,14.07,,,,,
71680,08/06/2025 08:43:00,14.24,,,,,
71681,08/06/2025 08:44:00,14.33,,,,,
71682,08/06/2025 08:45:00,14.50,,,,,
71683,08/06/2025 08:46:00,14.63,,,,,
71684,08/06/2025 08:47:00,14.75,,,,,
71685,08/06/2025 08:48:00,14.93,,,,,
71686,08/06/2025 08:49:00,15.01,,,,,
71687,08/06/2025 08:50:00,15.14,,,,,
71688,08/06/2025 08:51:00,15.36,,,,,
71689,08/06/2025 08:52:00,15.40,,,,,
71690,08/06/2025 08:53:00,15.48,,,,,
71691,08/06/2025 08:54:00,15.70,,,,,
71692,08/06/2025 08:55:00,15.78,,,,,
71693,08/06/2025 08:56:00,15.96,,,,,
71694,08/06/2025 08:57:00,16.08,,,,,
71695,08/06/2025 08:58:00,16.26,,,,,
71696,08/06/2025 08:59:00,16.39,,,,,
71697,08/06/2025 09:00:00,16.51,,,,,
71698,08/06/2025 09:01:00,16.60,,,,,
71699,08/06/2025 09:02:00,16.77,,,,,
71700,08/06/2025 09:03:00,16.81,,,,,
71701,08/06/2025 09:04:00,16.86,,,,,
71702,08/06/2025 09:05:00,16.99,,,,,
71703,08/06/2025 09:06:00,17.07,,,,,
71704,08/06/2025 09:07:00,17.16,,,,,
71705,08/06/2025 09:08:00,17.20,,,,,
71706,08/06/2025 09:09:00,17.29,,,,,
71707,08/06/2025 09:10:00,17.37,,,,,
71708,08/06/2025 09:11:00,17.50,,,,,
71709,08/06/2025 09:12:00,17.54,,,,,
71710,08/06/2025 09:13:00,17.67,,,,,
71711,08/06/2025 09:14:00,17.72,,,,,
71712,08/06/2025 09:15:00,17.76,,,,,
71713,08/06/2025 09:16:00,17.84,,,,,
71714,08/06/2025 09:17:00,17.93,,,,,
71715,08/06/2025 09:18:00,18.02,,,,,
71716,08/06/2025 09:19:00,18.14,,,,,
71717,08/06/2025 09:20:00,18.10,,,,,
71718,08/06/2025 09:21:00,18.27,,,,,
71719,08/06/2025 09:22:00,18.32,,,,,
71720,08/06/2025 09:23:00,18.36,,,,,
71721,08/06/2025 09:24:00,18.49,,,,,
71722,08/06/2025 09:25:00,18.53,,,,,
71723,08/06/2025 09:26:00,18.53,,,,,
71724,08/06/2025 09:27:00,18.62,,,,,
71725,08/06/2025 09:28:00,18.66,,,,,
71726,08/06/2025 09:29:00,18.74,,,,,
71727,08/06/2025 09:30:00,18.83,,,,,
71728,08/06/2025 09:31:00,18.92,,,,,
71729,08/06/2025 09:32:00,18.92,,,,,
71730,08/06/2025 09:33:00,19.00,,,,,
71731,08/06/2025 09:34:00,19.09,,,,,
71732,08/06/2025 09:35:00,19.13,,,,,
71733,08/06/2025 09:36:00,19.30,,,,,
71734,08/06/2025 09:37:00,19.35,,,,,
71735,08/06/2025 09:38:00,19.52,,,,,
71736,08/06/2025 09:39:00,19.60,,,,,
71737,08/06/2025 09:40:00,19.77,,,,,
71738,08/06/2025 09:41:00,19.82,,,,,
71739,08/06/2025 09:42:00,19.90,,,,,
71740,08/06/2025 09:43:00,19.99,,,,,
71741,08/06/2025 09:44:00,20.12,,,,,
71742,08/06/2025 09:45:00,20.20,,,,,
71743,08/06/2025 09:46:00,20.20,,,,,
71744,08/06/2025 09:47:00,20.33,,,,,
71745,08/06/2025 09:48:00,20.33,,,,,
71746,08/06/2025 09:49:00,20.37,,,,,
71747,08/06/2025 09:50:00,20.37,,,,,
71748,08/06/2025 09:51:00,20.42,,,,,
71749,08/06/2025 09:52:00,20.46,,,,,
71750,08/06/2025 09:53:00,20.46,,,,,
71751,08/06/2025 09:54:00,20.46,,,,,
71752,08/06/2025 09:55:00,20.46,,,,,
71753,08/06/2025 09:56:00,20.46,,,,,
71754,08/06/2025 09:57:00,20.50,,,,,
71755,08/06/2025 09:58:00,20.50,,,,,
71756,08/06/2025 09:59:00,20.55,,,,,
71757,08/06/2025 10:00:00,20.55,,,,,
71758,08/06/2025 10:01:00,20.63,,,,,
71759,08/06/2025 10:02:00,20.59,,,,,
71760,08/06/2025 10:03:00,20.59,,,,,
71761,08/06/2025 10:04:00,20.59,,,,,
71762,08/06/2025 10:05:00,20.55,,,,,
71763,08/06/2025 10:06:00,20.59,,,,,
71764,08/06/2025 10:07:00,20.63,,,,,
71765,08/06/2025 10:08:00,20.68,,,,,
71766,08/06/2025 10:09:00,20.68,,,,,
71767,08/06/2025 10:10:00,20.68,,,,,
71768,08/06/2025 10:11:00,20.72,,,,,
71769,08/06/2025 10:12:00,20.80,,,,,
71770,08/06/2025 10:13:00,20.89,,,,,
71771,08/06/2025 10:14:00,20.89,,,,,
71772,08/06/2025 10:15:00,20.93,,,,,
71773,08/06/2025 10:16:00,20.89,,,,,
71774,08/06/2025 10:17:00,20.89,,,,,
71775,08/06/2025 10:18:00,20.98,,,,,
71776,08/06/2025 10:19:00,21.02,,,,,
71777,08/06/2025 10:20:00,20.98,,,,,
71778,08/06/2025 10:21:00,20.98,,,,,
71779,08/06/2025 10:22:00,20.98,,,,,
71780,08/06/2025 10:23:00,20.93,,,,,
71781,08/06/2025 10:24:00,20.98,,,,,
71782,08/06/2025 10:25:00,20.89,,,,,
71783,08/06/2025 10:26:00,20.89,,,,,
71784,08/06/2025 10:27:00,20.80,,,,,
71785,08/06/2025 10:28:00,20.89,,,,,
71786,08/06/2025 10:29:00,20.76,,,,,
71787,08/06/2025 10:30:00,20.76,,,,,
71788,08/06/2025 10:31:00,20.68,,,,,
71789,08/06/2025 10:32:00,20.68,,,,,
71790,08/06/2025 10:33:00,20.63,,,,,
71791,08/06/2025 10:34:00,20.55,,,,,
71792,08/06/2025 10:35:00,20.46,,,,,
71793,08/06/2025 10:36:00,20.46,,,,,
71794,08/06/2025 10:37:00,20.46,,,,,
71795,08/06/2025 10:38:00,20.46,,,,,
71796,08/06/2025 10:39:00,20.42,,,,,
71797,08/06/2025 10:40:00,20.37,,,,,
71798,08/06/2025 10:41:00,20.42,,,,,
71799,08/06/2025 10:42:00,20.37,,,,,
71800,08/06/2025 10:43:00,20.37,,,,,
71801,08/06/2025 10:44:00,20.33,,,,,
71802,08/06/2025 10:45:00,20.37,,,,,
71803,08/06/2025 10:46:00,20.33,,,,,
71804,08/06/2025 10:47:00,20.33,,,,,
71805,08/06/2025 10:48:00,20.33,,,,,
71806,08/06/2025 10:49:00,20.25,,,,,
71807,08/06/2025 10:50:00,20.20,,,,,
71808,08/06/2025 10:51:00,20.20,,,,,
71809,08/06/2025 10:52:00,20.20,,,,,
71810,08/06/2025 10:53:00,20.20,,,,,
71811,08/06/2025 10:54:00,20.20,,,,,
71812,08/06/2025 10:55:00,20.16,,,,,
71813,08/06/2025 10:56:00,20.16,,,,,
71814,08/06/2025 10:57:00,20.16,,,,,
71815,08/06/2025 10:58:00,20.20,,,,,
71816,08/06/2025 10:59:00,20.12,,,,,
71817,08/06/2025 11:00:00,20.16,,,,,
71818,08/06/2025 11:01:00,20.12,,,,,
71819,08/06/2025 11:02:00,20.07,,,,,
71820,08/06/2025 11:03:00,20.12,,,,,
71821,08/06/2025 11:04:00,20.12,,,,,
71822,08/06/2025 11:05:00,20.07,,,,,
71823,08/06/2025 11:06:00,20.07,,,,,
71824,08/06/2025 11:07:00,20.12,,,,,
71825,08/06/2025 11:08:00,20.12,,,,,
71826,08/06/2025 11:09:00,20.16,,,,,
71827,08/06/2025 11:10:00,20.12,,,,,
71828,08/06/2025 11:11:00,20.12,,,,,
71829,08/06/2025 11:12:00,20.16,,,,,
71830,08/06/2025 11:13:00,20.20,,,,,
71831,08/06/2025 11:14:00,20.20,,,,,
71832,08/06/2025 11:15:00,20.20,,,,,
71833,08/06/2025 11:16:00,20.20,,,,,
71834,08/06/2025 11:17:00,20.29,,,,,
71835,08/06/2025 11:18:00,20.25,,,,,
71836,08/06/2025 11:19:00,20.25,,,,,
71837,08/06/2025 11:20:00,20.29,,,,,
71838,08/06/2025 11:21:00,20.29,,,,,
71839,08/06/2025 11:22:00,20.29,,,,,
71840,08/06/2025 11:23:00,20.29,,,,,
71841,08/06/2025 11:24:00,20.29,,,,,
71842,08/06/2025 11:25:00,20.29,,,,,
71843,08/06/2025 11:26:00,20.25,,,,,
71844,08/06/2025 11:27:00,20.29,,,,,
71845,08/06/2025 11:28:00,20.29,,,,,
71846,08/06/2025 11:29:00,20.29,,,,,
71847,08/06/2025 11:30:00,20.29,,,,,
