#,Date-Time (PDT),Temperature   (°C),Started,Host Connected,Button Down,Button Up,End of File
72091,08/06/2025 17:41:00,10.72,,,,,
72092,08/06/2025 17:42:00,10.98,,,,,
72093,08/06/2025 17:43:00,11.07,,,,,
72094,08/06/2025 17:44:00,11.19,,,,,
72095,08/06/2025 17:45:00,11.58,,,,,
72096,08/06/2025 17:46:00,11.71,,,,,
72097,08/06/2025 17:47:00,11.92,,,,,
72098,08/06/2025 17:48:00,12.35,,,,,
72099,08/06/2025 17:49:00,12.65,,,,,
72100,08/06/2025 17:50:00,13.04,,,,,
72101,08/06/2025 17:51:00,13.30,,,,,
72102,08/06/2025 17:52:00,12.95,,,,,
72103,08/06/2025 17:53:00,12.27,,,,,
72104,08/06/2025 17:54:00,11.84,,,,,
72105,08/06/2025 17:55:00,11.67,,,,,
72106,08/06/2025 17:56:00,11.54,,,,,
72107,08/06/2025 17:57:00,11.32,,,,,
72108,08/06/2025 17:58:00,11.15,,,,,
72109,08/06/2025 17:59:00,11.07,,,,,
72110,08/06/2025 18:00:00,11.41,,,,,
72111,08/06/2025 18:01:00,11.41,,,,,
72112,08/06/2025 18:02:00,11.58,,,,,
72113,08/06/2025 18:03:00,11.45,,,,,
72114,08/06/2025 18:04:00,11.54,,,,,
72115,08/06/2025 18:05:00,11.54,,,,,
72116,08/06/2025 18:06:00,11.54,,,,,
72117,08/06/2025 18:07:00,11.97,,,,,
72118,08/06/2025 18:08:00,12.10,,,,,
72119,08/06/2025 18:09:00,12.18,,,,,
72120,08/06/2025 18:10:00,11.92,,,,,
72121,08/06/2025 18:11:00,11.41,,,,,
72122,08/06/2025 18:12:00,10.72,,,,,
72123,08/06/2025 18:13:00,10.08,,,,,
72124,08/06/2025 18:14:00,9.78,,,,,
72125,08/06/2025 18:15:00,9.48,,,,,
72126,08/06/2025 18:16:00,9.31,,,,,
72127,08/06/2025 18:17:00,9.22,,,,,
72128,08/06/2025 18:18:00,9.52,,,,,
72129,08/06/2025 18:19:00,9.61,,,,,
72130,08/06/2025 18:20:00,9.74,,,,,
72131,08/06/2025 18:21:00,10.08,,,,,
72132,08/06/2025 18:22:00,10.38,,,,,
72133,08/06/2025 18:23:00,10.77,,,,,
72134,08/06/2025 18:24:00,10.98,,,,,
72135,08/06/2025 18:25:00,11.11,,,,,
72136,08/06/2025 18:26:00,11.28,,,,,
72137,08/06/2025 18:27:00,11.54,,,,,
72138,08/06/2025 18:28:00,10.94,,,,,
72139,08/06/2025 18:29:00,10.34,,,,,
72140,08/06/2025 18:30:00,9.91,,,,,
72141,08/06/2025 18:31:00,9.56,,,,,
72142,08/06/2025 18:32:00,9.31,,,,,
72143,08/06/2025 18:33:00,9.48,,,,,
72144,08/06/2025 18:34:00,9.35,,,,,
72145,08/06/2025 18:35:00,9.05,,,,,
72146,08/06/2025 18:36:00,9.09,,,,,
72147,08/06/2025 18:37:00,9.05,,,,,
72148,08/06/2025 18:38:00,8.96,,,,,
72149,08/06/2025 18:39:00,8.96,,,,,
72150,08/06/2025 18:40:00,9.35,,,,,
72151,08/06/2025 18:41:00,9.65,,,,,
72152,08/06/2025 18:42:00,9.74,,,,,
72153,08/06/2025 18:43:00,9.69,,,,,
72154,08/06/2025 18:44:00,9.69,,,,,
72155,08/06/2025 18:45:00,9.69,,,,,
72156,08/06/2025 18:46:00,9.61,,,,,
72157,08/06/2025 18:47:00,9.61,,,,,
72158,08/06/2025 18:48:00,9.44,,,,,
72159,08/06/2025 18:49:00,9.18,,,,,
72160,08/06/2025 18:50:00,9.22,,,,,
72161,08/06/2025 18:51:00,9.31,,,,,
72162,08/06/2025 18:52:00,9.22,,,,,
72163,08/06/2025 18:53:00,9.05,,,,,
72164,08/06/2025 18:54:00,9.05,,,,,
72165,08/06/2025 18:55:00,9.09,,,,,
72166,08/06/2025 18:56:00,9.31,,,,,
72167,08/06/2025 18:57:00,9.39,,,,,
72168,08/06/2025 18:58:00,9.31,,,,,
72169,08/06/2025 18:59:00,9.14,,,,,
72170,08/06/2025 19:00:00,9.01,,,,,
72171,08/06/2025 19:01:00,9.18,,,,,
72172,08/06/2025 19:02:00,9.52,,,,,
72173,08/06/2025 19:03:00,9.86,,,,,
72174,08/06/2025 19:04:00,10.08,,,,,
72175,08/06/2025 19:05:00,10.29,,,,,
72176,08/06/2025 19:06:00,10.34,,,,,
72177,08/06/2025 19:07:00,10.55,,,,,
72178,08/06/2025 19:08:00,10.72,,,,,
72179,08/06/2025 19:09:00,10.94,,,,,
72180,08/06/2025 19:10:00,10.89,,,,,
72181,08/06/2025 19:11:00,10.89,,,,,
72182,08/06/2025 19:12:00,10.94,,,,,
72183,08/06/2025 19:13:00,11.02,,,,,
72184,08/06/2025 19:14:00,11.07,,,,,
72185,08/06/2025 19:15:00,11.19,,,,,
72186,08/06/2025 19:16:00,11.24,,,,,
72187,08/06/2025 19:17:00,11.28,,,,,
72188,08/06/2025 19:18:00,11.24,,,,,
72189,08/06/2025 19:19:00,11.28,,,,,
72190,08/06/2025 19:20:00,11.19,,,,,
72191,08/06/2025 19:21:00,11.15,,,,,
72192,08/06/2025 19:22:00,11.15,,,,,
72193,08/06/2025 19:23:00,11.11,,,,,
72194,08/06/2025 19:24:00,11.11,,,,,
72195,08/06/2025 19:25:00,11.11,,,,,
72196,08/06/2025 19:26:00,10.89,,,,,
72197,08/06/2025 19:27:00,10.89,,,,,
72198,08/06/2025 19:28:00,10.77,,,,,
72199,08/06/2025 19:29:00,10.59,,,,,
72200,08/06/2025 19:30:00,10.34,,,,,
72201,08/06/2025 19:31:00,10.21,,,,,
72202,08/06/2025 19:32:00,10.16,,,,,
72203,08/06/2025 19:33:00,9.69,,,,,
72204,08/06/2025 19:34:00,9.35,,,,,
72205,08/06/2025 19:35:00,9.05,,,,,
72206,08/06/2025 19:36:00,8.79,,,,,
72207,08/06/2025 19:37:00,8.79,,,,,
72208,08/06/2025 19:38:00,8.66,,,,,
72209,08/06/2025 19:39:00,8.45,,,,,
72210,08/06/2025 19:40:00,8.15,,,,,
72211,08/06/2025 19:41:00,8.06,,,,,
72212,08/06/2025 19:42:00,7.85,,,,,
72213,08/06/2025 19:43:00,7.76,,,,,
72214,08/06/2025 19:44:00,7.68,,,,,
72215,08/06/2025 19:45:00,7.63,,,,,
72216,08/06/2025 19:46:00,7.55,,,,,
72217,08/06/2025 19:47:00,7.42,,,,,
72218,08/06/2025 19:48:00,7.59,,,,,
72219,08/06/2025 19:49:00,7.85,,,,,
72220,08/06/2025 19:50:00,7.76,,,,,
72221,08/06/2025 19:51:00,7.72,,,,,
72222,08/06/2025 19:52:00,7.76,,,,,
72223,08/06/2025 19:53:00,8.15,,,,,
72224,08/06/2025 19:54:00,8.53,,,,,
72225,08/06/2025 19:55:00,8.71,,,,,
72226,08/06/2025 19:56:00,8.96,,,,,
72227,08/06/2025 19:57:00,9.18,,,,,
72228,08/06/2025 19:58:00,9.22,,,,,
72229,08/06/2025 19:59:00,9.44,,,,,
72230,08/06/2025 20:00:00,9.78,,,,,
72231,08/06/2025 20:01:00,10.21,,,,,
72232,08/06/2025 20:02:00,10.68,,,,,
72233,08/06/2025 20:03:00,11.07,,,,,
72234,08/06/2025 20:04:00,11.37,,,,,
72235,08/06/2025 20:05:00,11.75,,,,,
72236,08/06/2025 20:06:00,12.01,,,,,
72237,08/06/2025 20:07:00,12.22,,,,,
72238,08/06/2025 20:08:00,12.31,,,,,
72239,08/06/2025 20:09:00,12.35,,,,,
72240,08/06/2025 20:10:00,12.35,,,,,
72241,08/06/2025 20:11:00,12.31,,,,,
72242,08/06/2025 20:12:00,12.40,,,,,
72243,08/06/2025 20:13:00,12.40,,,,,
72244,08/06/2025 20:14:00,12.48,,,,,
72245,08/06/2025 20:15:00,12.65,,,,,
72246,08/06/2025 20:16:00,12.78,,,,,
72247,08/06/2025 20:17:00,12.91,,,,,
72248,08/06/2025 20:18:00,12.95,,,,,
72249,08/06/2025 20:19:00,12.91,,,,,
72250,08/06/2025 20:20:00,12.74,,,,,
72251,08/06/2025 20:21:00,12.31,,,,,
72252,08/06/2025 20:22:00,11.84,,,,,
72253,08/06/2025 20:23:00,11.49,,,,,
72254,08/06/2025 20:24:00,11.37,,,,,
72255,08/06/2025 20:25:00,11.41,,,,,
72256,08/06/2025 20:26:00,11.45,,,,,
72257,08/06/2025 20:27:00,11.32,,,,,
72258,08/06/2025 20:28:00,11.11,,,,,
72259,08/06/2025 20:29:00,10.98,,,,,
72260,08/06/2025 20:30:00,10.85,,,,,
72261,08/06/2025 20:31:00,10.81,,,,,
72262,08/06/2025 20:32:00,10.77,,,,,
72263,08/06/2025 20:33:00,10.72,,,,,
72264,08/06/2025 20:34:00,10.81,,,,,
72265,08/06/2025 20:35:00,10.89,,,,,
72266,08/06/2025 20:36:00,10.89,,,,,
72267,08/06/2025 20:37:00,10.94,,,,,
72268,08/06/2025 20:38:00,10.89,,,,,
72269,08/06/2025 20:39:00,10.94,,,,,
72270,08/06/2025 20:40:00,10.94,,,,,
72271,08/06/2025 20:41:00,10.94,,,,,
72272,08/06/2025 20:42:00,10.94,,,,,
72273,08/06/2025 20:43:00,10.89,,,,,
72274,08/06/2025 20:44:00,10.89,,,,,
72275,08/06/2025 20:45:00,10.85,,,,,
72276,08/06/2025 20:46:00,10.85,,,,,
72277,08/06/2025 20:47:00,10.81,,,,,
72278,08/06/2025 20:48:00,10.94,,,,,
72279,08/06/2025 20:49:00,11.02,,,,,
72280,08/06/2025 20:50:00,11.02,,,,,
72281,08/06/2025 20:51:00,11.02,,,,,
72282,08/06/2025 20:52:00,10.98,,,,,
72283,08/06/2025 20:53:00,10.94,,,,,
72284,08/06/2025 20:54:00,10.94,,,,,
72285,08/06/2025 20:55:00,10.94,,,,,
72286,08/06/2025 20:56:00,11.02,,,,,
72287,08/06/2025 20:57:00,10.94,,,,,
72288,08/06/2025 20:58:00,10.98,,,,,
72289,08/06/2025 20:59:00,10.98,,,,,
72290,08/06/2025 21:00:00,10.98,,,,,
72291,08/06/2025 21:01:00,10.81,,,,,
72292,08/06/2025 21:02:00,10.68,,,,,
72293,08/06/2025 21:03:00,10.59,,,,,
72294,08/06/2025 21:04:00,10.68,,,,,
72295,08/06/2025 21:05:00,10.68,,,,,
72296,08/06/2025 21:06:00,10.72,,,,,
72297,08/06/2025 21:07:00,10.77,,,,,
72298,08/06/2025 21:08:00,10.81,,,,,
72299,08/06/2025 21:09:00,10.89,,,,,
72300,08/06/2025 21:10:00,10.98,,,,,
72301,08/06/2025 21:11:00,11.02,,,,,
72302,08/06/2025 21:12:00,11.07,,,,,
72303,08/06/2025 21:13:00,11.07,,,,,
72304,08/06/2025 21:14:00,11.07,,,,,
72305,08/06/2025 21:15:00,11.07,,,,,
72306,08/06/2025 21:16:00,11.15,,,,,
72307,08/06/2025 21:17:00,11.15,,,,,
72308,08/06/2025 21:18:00,11.24,,,,,
72309,08/06/2025 21:19:00,11.28,,,,,
72310,08/06/2025 21:20:00,11.28,,,,,
72311,08/06/2025 21:21:00,11.41,,,,,
72312,08/06/2025 21:22:00,11.45,,,,,
72313,08/06/2025 21:23:00,11.49,,,,,
72314,08/06/2025 21:24:00,11.49,,,,,
72315,08/06/2025 21:25:00,11.58,,,,,
72316,08/06/2025 21:26:00,11.62,,,,,
72317,08/06/2025 21:27:00,11.67,,,,,
72318,08/06/2025 21:28:00,11.75,,,,,
72319,08/06/2025 21:29:00,11.75,,,,,
72320,08/06/2025 21:30:00,11.79,,,,,
72321,08/06/2025 21:31:00,11.75,,,,,
72322,08/06/2025 21:32:00,11.75,,,,,
72323,08/06/2025 21:33:00,11.75,,,,,
72324,08/06/2025 21:34:00,11.71,,,,,
72325,08/06/2025 21:35:00,11.71,,,,,
72326,08/06/2025 21:36:00,11.67,,,,,
72327,08/06/2025 21:37:00,11.62,,,,,
72328,08/06/2025 21:38:00,11.62,,,,,
72329,08/06/2025 21:39:00,11.67,,,,,
72330,08/06/2025 21:40:00,11.71,,,,,
72331,08/06/2025 21:41:00,11.75,,,,,
72332,08/06/2025 21:42:00,11.71,,,,,
72333,08/06/2025 21:43:00,11.67,,,,,
72334,08/06/2025 21:44:00,11.75,,,,,
72335,08/06/2025 21:45:00,11.79,,,,,
72336,08/06/2025 21:46:00,11.79,,,,,
72337,08/06/2025 21:47:00,11.84,,,,,
72338,08/06/2025 21:48:00,11.79,,,,,
72339,08/06/2025 21:49:00,11.79,,,,,
72340,08/06/2025 21:50:00,11.84,,,,,
72341,08/06/2025 21:51:00,11.75,,,,,
72342,08/06/2025 21:52:00,11.71,,,,,
72343,08/06/2025 21:53:00,11.75,,,,,
72344,08/06/2025 21:54:00,11.71,,,,,
72345,08/06/2025 21:55:00,11.62,,,,,
72346,08/06/2025 21:56:00,11.62,,,,,
72347,08/06/2025 21:57:00,11.67,,,,,
72348,08/06/2025 21:58:00,11.58,,,,,
72349,08/06/2025 21:59:00,11.58,,,,,
72350,08/06/2025 22:00:00,11.49,,,,,
72351,08/06/2025 22:01:00,11.49,,,,,
72352,08/06/2025 22:02:00,11.45,,,,,
72353,08/06/2025 22:03:00,11.19,,,,,
72354,08/06/2025 22:04:00,10.89,,,,,
72355,08/06/2025 22:05:00,10.55,,,,,
72356,08/06/2025 22:06:00,10.42,,,,,
72357,08/06/2025 22:07:00,10.25,,,,,
72358,08/06/2025 22:08:00,10.08,,,,,
72359,08/06/2025 22:09:00,9.91,,,,,
72360,08/06/2025 22:10:00,9.82,,,,,
72361,08/06/2025 22:11:00,9.69,,,,,
72362,08/06/2025 22:12:00,9.61,,,,,
72363,08/06/2025 22:13:00,9.61,,,,,
72364,08/06/2025 22:14:00,9.65,,,,,
72365,08/06/2025 22:15:00,9.65,,,,,
72366,08/06/2025 22:16:00,9.56,,,,,
72367,08/06/2025 22:17:00,9.56,,,,,
72368,08/06/2025 22:18:00,9.65,,,,,
72369,08/06/2025 22:19:00,9.82,,,,,
72370,08/06/2025 22:20:00,9.86,,,,,
72371,08/06/2025 22:21:00,9.91,,,,,
72372,08/06/2025 22:22:00,9.91,,,,,
72373,08/06/2025 22:23:00,9.82,,,,,
72374,08/06/2025 22:24:00,9.91,,,,,
72375,08/06/2025 22:25:00,10.04,,,,,
72376,08/06/2025 22:26:00,10.08,,,,,
72377,08/06/2025 22:27:00,10.21,,,,,
72378,08/06/2025 22:28:00,10.38,,,,,
72379,08/06/2025 22:29:00,10.51,,,,,
72380,08/06/2025 22:30:00,10.64,,,,,
72381,08/06/2025 22:31:00,10.81,,,,,
72382,08/06/2025 22:32:00,10.89,,,,,
72383,08/06/2025 22:33:00,10.89,,,,,
72384,08/06/2025 22:34:00,10.89,,,,,
72385,08/06/2025 22:35:00,10.81,,,,,
72386,08/06/2025 22:36:00,10.81,,,,,
72387,08/06/2025 22:37:00,10.89,,,,,
72388,08/06/2025 22:38:00,10.94,,,,,
72389,08/06/2025 22:39:00,10.89,,,,,
72390,08/06/2025 22:40:00,10.77,,,,,
72391,08/06/2025 22:41:00,10.85,,,,,
72392,08/06/2025 22:42:00,10.89,,,,,
72393,08/06/2025 22:43:00,10.94,,,,,
72394,08/06/2025 22:44:00,10.98,,,,,
72395,08/06/2025 22:45:00,11.02,,,,,
72396,08/06/2025 22:46:00,10.94,,,,,
72397,08/06/2025 22:47:00,10.81,,,,,
72398,08/06/2025 22:48:00,10.85,,,,,
72399,08/06/2025 22:49:00,10.89,,,,,
72400,08/06/2025 22:50:00,10.77,,,,,
72401,08/06/2025 22:51:00,10.81,,,,,
72402,08/06/2025 22:52:00,10.72,,,,,
72403,08/06/2025 22:53:00,10.68,,,,,
72404,08/06/2025 22:54:00,10.81,,,,,
72405,08/06/2025 22:55:00,10.85,,,,,
72406,08/06/2025 22:56:00,10.85,,,,,
72407,08/06/2025 22:57:00,10.89,,,,,
72408,08/06/2025 22:58:00,10.94,,,,,
72409,08/06/2025 22:59:00,11.02,,,,,
72410,08/06/2025 23:00:00,11.07,,,,,
72411,08/06/2025 23:01:00,11.19,,,,,
72412,08/06/2025 23:02:00,11.15,,,,,
72413,08/06/2025 23:03:00,11.19,,,,,
72414,08/06/2025 23:04:00,11.19,,,,,
72415,08/06/2025 23:05:00,11.28,,,,,
72416,08/06/2025 23:06:00,11.37,,,,,
72417,08/06/2025 23:07:00,11.28,,,,,
72418,08/06/2025 23:08:00,11.32,,,,,
72419,08/06/2025 23:09:00,11.37,,,,,
72420,08/06/2025 23:10:00,11.45,,,,,
72421,08/06/2025 23:11:00,11.49,,,,,
72422,08/06/2025 23:12:00,11.45,,,,,
72423,08/06/2025 23:13:00,11.41,,,,,
72424,08/06/2025 23:14:00,11.49,,,,,
72425,08/06/2025 23:15:00,11.45,,,,,
72426,08/06/2025 23:16:00,11.41,,,,,
72427,08/06/2025 23:17:00,11.45,,,,,
72428,08/06/2025 23:18:00,11.45,,,,,
72429,08/06/2025 23:19:00,11.41,,,,,
72430,08/06/2025 23:20:00,11.37,,,,,
72431,08/06/2025 23:21:00,11.41,,,,,
72432,08/06/2025 23:22:00,11.32,,,,,
72433,08/06/2025 23:23:00,11.19,,,,,
72434,08/06/2025 23:24:00,11.15,,,,,
72435,08/06/2025 23:25:00,11.11,,,,,
72436,08/06/2025 23:26:00,11.11,,,,,
72437,08/06/2025 23:27:00,11.07,,,,,
72438,08/06/2025 23:28:00,11.02,,,,,
72439,08/06/2025 23:29:00,10.98,,,,,
72440,08/06/2025 23:30:00,10.77,,,,,
72441,08/06/2025 23:31:00,10.51,,,,,
72442,08/06/2025 23:32:00,10.29,,,,,
72443,08/06/2025 23:33:00,10.25,,,,,
72444,08/06/2025 23:34:00,10.25,,,,,
72445,08/06/2025 23:35:00,10.21,,,,,
72446,08/06/2025 23:36:00,10.08,,,,,
72447,08/06/2025 23:37:00,10.04,,,,,
72448,08/06/2025 23:38:00,9.99,,,,,
72449,08/06/2025 23:39:00,9.95,,,,,
72450,08/06/2025 23:40:00,9.95,,,,,
72451,08/06/2025 23:41:00,9.99,,,,,
72452,08/06/2025 23:42:00,10.04,,,,,
72453,08/06/2025 23:43:00,10.04,,,,,
72454,08/06/2025 23:44:00,9.99,,,,,
72455,08/06/2025 23:45:00,9.99,,,,,
72456,08/06/2025 23:46:00,10.04,,,,,
72457,08/06/2025 23:47:00,10.04,,,,,
72458,08/06/2025 23:48:00,9.99,,,,,
72459,08/06/2025 23:49:00,9.95,,,,,
72460,08/06/2025 23:50:00,9.99,,,,,
72461,08/06/2025 23:51:00,10.04,,,,,
72462,08/06/2025 23:52:00,10.16,,,,,
72463,08/06/2025 23:53:00,10.16,,,,,
72464,08/06/2025 23:54:00,10.25,,,,,
72465,08/06/2025 23:55:00,10.25,,,,,
72466,08/06/2025 23:56:00,10.29,,,,,
72467,08/06/2025 23:57:00,10.29,,,,,
72468,08/06/2025 23:58:00,10.25,,,,,
72469,08/06/2025 23:59:00,10.16,,,,,
72470,08/07/2025 00:00:00,10.04,,,,,
72471,08/07/2025 00:01:00,9.95,,,,,
72472,08/07/2025 00:02:00,9.91,,,,,
72473,08/07/2025 00:03:00,9.86,,,,,
72474,08/07/2025 00:04:00,9.91,,,,,
72475,08/07/2025 00:05:00,9.99,,,,,
72476,08/07/2025 00:06:00,9.95,,,,,
72477,08/07/2025 00:07:00,9.91,,,,,
72478,08/07/2025 00:08:00,9.86,,,,,
72479,08/07/2025 00:09:00,9.86,,,,,
72480,08/07/2025 00:10:00,9.86,,,,,
72481,08/07/2025 00:11:00,9.91,,,,,
72482,08/07/2025 00:12:00,9.91,,,,,
72483,08/07/2025 00:13:00,9.91,,,,,
72484,08/07/2025 00:14:00,10.04,,,,,
72485,08/07/2025 00:15:00,10.08,,,,,
72486,08/07/2025 00:16:00,10.12,,,,,
72487,08/07/2025 00:17:00,10.12,,,,,
72488,08/07/2025 00:18:00,10.12,,,,,
72489,08/07/2025 00:19:00,10.21,,,,,
72490,08/07/2025 00:20:00,10.21,,,,,
72491,08/07/2025 00:21:00,10.16,,,,,
72492,08/07/2025 00:22:00,10.21,,,,,
72493,08/07/2025 00:23:00,10.29,,,,,
72494,08/07/2025 00:24:00,10.38,,,,,
72495,08/07/2025 00:25:00,10.38,,,,,
72496,08/07/2025 00:26:00,10.42,,,,,
72497,08/07/2025 00:27:00,10.38,,,,,
72498,08/07/2025 00:28:00,10.38,,,,,
72499,08/07/2025 00:29:00,10.34,,,,,
72500,08/07/2025 00:30:00,10.38,,,,,
72501,08/07/2025 00:31:00,10.38,,,,,
72502,08/07/2025 00:32:00,10.42,,,,,
72503,08/07/2025 00:33:00,10.55,,,,,
72504,08/07/2025 00:34:00,10.55,,,,,
72505,08/07/2025 00:35:00,10.64,,,,,
72506,08/07/2025 00:36:00,10.68,,,,,
72507,08/07/2025 00:37:00,10.77,,,,,
72508,08/07/2025 00:38:00,10.81,,,,,
72509,08/07/2025 00:39:00,10.85,,,,,
72510,08/07/2025 00:40:00,10.85,,,,,
72511,08/07/2025 00:41:00,10.98,,,,,
72512,08/07/2025 00:42:00,10.94,,,,,
72513,08/07/2025 00:43:00,10.98,,,,,
72514,08/07/2025 00:44:00,11.02,,,,,
72515,08/07/2025 00:45:00,10.98,,,,,
72516,08/07/2025 00:46:00,10.94,,,,,
72517,08/07/2025 00:47:00,10.85,,,,,
72518,08/07/2025 00:48:00,10.77,,,,,
72519,08/07/2025 00:49:00,10.68,,,,,
72520,08/07/2025 00:50:00,10.72,,,,,
72521,08/07/2025 00:51:00,10.77,,,,,
72522,08/07/2025 00:52:00,10.81,,,,,
72523,08/07/2025 00:53:00,10.89,,,,,
72524,08/07/2025 00:54:00,10.89,,,,,
72525,08/07/2025 00:55:00,10.94,,,,,
72526,08/07/2025 00:56:00,11.02,,,,,
72527,08/07/2025 00:57:00,10.98,,,,,
72528,08/07/2025 00:58:00,11.02,,,,,
72529,08/07/2025 00:59:00,11.07,,,,,
72530,08/07/2025 01:00:00,11.11,,,,,
72531,08/07/2025 01:01:00,11.11,,,,,
72532,08/07/2025 01:02:00,11.15,,,,,
72533,08/07/2025 01:03:00,11.11,,,,,
72534,08/07/2025 01:04:00,11.11,,,,,
72535,08/07/2025 01:05:00,11.07,,,,,
72536,08/07/2025 01:06:00,11.11,,,,,
72537,08/07/2025 01:07:00,11.15,,,,,
72538,08/07/2025 01:08:00,11.07,,,,,
72539,08/07/2025 01:09:00,11.07,,,,,
72540,08/07/2025 01:10:00,11.15,,,,,
72541,08/07/2025 01:11:00,11.24,,,,,
72542,08/07/2025 01:12:00,11.28,,,,,
72543,08/07/2025 01:13:00,11.32,,,,,
72544,08/07/2025 01:14:00,11.41,,,,,
72545,08/07/2025 01:15:00,11.41,,,,,
72546,08/07/2025 01:16:00,11.49,,,,,
72547,08/07/2025 01:17:00,11.45,,,,,
72548,08/07/2025 01:18:00,11.41,,,,,
72549,08/07/2025 01:19:00,11.41,,,,,
72550,08/07/2025 01:20:00,11.41,,,,,
72551,08/07/2025 01:21:00,11.45,,,,,
72552,08/07/2025 01:22:00,11.41,,,,,
72553,08/07/2025 01:23:00,11.37,,,,,
72554,08/07/2025 01:24:00,11.32,,,,,
72555,08/07/2025 01:25:00,11.37,,,,,
72556,08/07/2025 01:26:00,11.37,,,,,
72557,08/07/2025 01:27:00,11.41,,,,,
72558,08/07/2025 01:28:00,11.37,,,,,
72559,08/07/2025 01:29:00,11.32,,,,,
72560,08/07/2025 01:30:00,11.24,,,,,
72561,08/07/2025 01:31:00,11.19,,,,,
72562,08/07/2025 01:32:00,11.19,,,,,
72563,08/07/2025 01:33:00,11.19,,,,,
72564,08/07/2025 01:34:00,11.15,,,,,
72565,08/07/2025 01:35:00,11.07,,,,,
72566,08/07/2025 01:36:00,11.07,,,,,
72567,08/07/2025 01:37:00,10.94,,,,,
72568,08/07/2025 01:38:00,10.89,,,,,
72569,08/07/2025 01:39:00,10.94,,,,,
72570,08/07/2025 01:40:00,10.94,,,,,
72571,08/07/2025 01:41:00,10.98,,,,,
72572,08/07/2025 01:42:00,11.07,,,,,
72573,08/07/2025 01:43:00,11.02,,,,,
72574,08/07/2025 01:44:00,10.94,,,,,
72575,08/07/2025 01:45:00,10.89,,,,,
72576,08/07/2025 01:46:00,10.89,,,,,
72577,08/07/2025 01:47:00,10.85,,,,,
72578,08/07/2025 01:48:00,10.89,,,,,
72579,08/07/2025 01:49:00,10.81,,,,,
72580,08/07/2025 01:50:00,10.81,,,,,
72581,08/07/2025 01:51:00,10.81,,,,,
72582,08/07/2025 01:52:00,10.85,,,,,
72583,08/07/2025 01:53:00,10.89,,,,,
72584,08/07/2025 01:54:00,10.81,,,,,
72585,08/07/2025 01:55:00,10.77,,,,,
72586,08/07/2025 01:56:00,10.72,,,,,
72587,08/07/2025 01:57:00,10.64,,,,,
72588,08/07/2025 01:58:00,10.64,,,,,
72589,08/07/2025 01:59:00,10.64,,,,,
72590,08/07/2025 02:00:00,10.64,,,,,
72591,08/07/2025 02:01:00,10.68,,,,,
72592,08/07/2025 02:02:00,10.81,,,,,
72593,08/07/2025 02:03:00,10.77,,,,,
72594,08/07/2025 02:04:00,10.72,,,,,
72595,08/07/2025 02:05:00,10.64,,,,,
72596,08/07/2025 02:06:00,10.55,,,,,
72597,08/07/2025 02:07:00,10.51,,,,,
72598,08/07/2025 02:08:00,10.46,,,,,
72599,08/07/2025 02:09:00,10.42,,,,,
72600,08/07/2025 02:10:00,10.29,,,,,
72601,08/07/2025 02:11:00,10.21,,,,,
72602,08/07/2025 02:12:00,10.08,,,,,
72603,08/07/2025 02:13:00,10.08,,,,,
72604,08/07/2025 02:14:00,10.04,,,,,
72605,08/07/2025 02:15:00,9.95,,,,,
72606,08/07/2025 02:16:00,9.86,,,,,
72607,08/07/2025 02:17:00,9.82,,,,,
72608,08/07/2025 02:18:00,9.74,,,,,
72609,08/07/2025 02:19:00,9.74,,,,,
72610,08/07/2025 02:20:00,9.74,,,,,
72611,08/07/2025 02:21:00,9.74,,,,,
72612,08/07/2025 02:22:00,9.69,,,,,
72613,08/07/2025 02:23:00,9.65,,,,,
72614,08/07/2025 02:24:00,9.65,,,,,
72615,08/07/2025 02:25:00,9.65,,,,,
72616,08/07/2025 02:26:00,9.61,,,,,
72617,08/07/2025 02:27:00,9.52,,,,,
72618,08/07/2025 02:28:00,9.48,,,,,
72619,08/07/2025 02:29:00,9.44,,,,,
72620,08/07/2025 02:30:00,9.39,,,,,
72621,08/07/2025 02:31:00,9.39,,,,,
72622,08/07/2025 02:32:00,9.35,,,,,
72623,08/07/2025 02:33:00,9.31,,,,,
72624,08/07/2025 02:34:00,9.26,,,,,
72625,08/07/2025 02:35:00,9.26,,,,,
72626,08/07/2025 02:36:00,9.26,,,,,
72627,08/07/2025 02:37:00,9.22,,,,,
72628,08/07/2025 02:38:00,9.22,,,,,
72629,08/07/2025 02:39:00,9.22,,,,,
72630,08/07/2025 02:40:00,9.22,,,,,
72631,08/07/2025 02:41:00,9.14,,,,,
72632,08/07/2025 02:42:00,9.14,,,,,
72633,08/07/2025 02:43:00,9.14,,,,,
72634,08/07/2025 02:44:00,9.09,,,,,
72635,08/07/2025 02:45:00,9.18,,,,,
72636,08/07/2025 02:46:00,9.18,,,,,
72637,08/07/2025 02:47:00,9.14,,,,,
72638,08/07/2025 02:48:00,9.18,,,,,
72639,08/07/2025 02:49:00,9.18,,,,,
72640,08/07/2025 02:50:00,9.14,,,,,
72641,08/07/2025 02:51:00,9.14,,,,,
72642,08/07/2025 02:52:00,9.14,,,,,
72643,08/07/2025 02:53:00,9.14,,,,,
72644,08/07/2025 02:54:00,9.09,,,,,
72645,08/07/2025 02:55:00,9.09,,,,,
72646,08/07/2025 02:56:00,9.14,,,,,
72647,08/07/2025 02:57:00,9.09,,,,,
72648,08/07/2025 02:58:00,9.09,,,,,
