"Plot Title: 10383462"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10383462, SEN S/N: 10383462)","Intensity, lum/ft² (LGR S/N: 10383462, SEN S/N: 10383462)","Coupler Attached (LGR S/N: 10383462, SEN S/N: 10383462)","Host Connected (LGR S/N: 10383462, SEN S/N: 10383462)","Stopped (LGR S/N: 10383462, SEN S/N: 10383462)","End Of File (LGR S/N: 10383462, SEN S/N: 10383462)"
10689,07/29/25 10:40:00 AM,68.077,0.0,,,,
10690,07/29/25 10:45:00 AM,68.077,0.0,,,,
10691,07/29/25 10:50:00 AM,68.077,0.0,,,,
10692,07/29/25 10:55:00 AM,68.077,0.0,,,,
10693,07/29/25 11:00:00 AM,68.077,0.0,,,,
10694,07/29/25 11:05:00 AM,68.248,0.0,,,,
10695,07/29/25 11:10:00 AM,68.248,0.0,,,,
10696,07/29/25 11:15:00 AM,68.248,0.0,,,,
10697,07/29/25 11:20:00 AM,68.248,0.0,,,,
10698,07/29/25 11:25:00 AM,68.248,0.0,,,,
10699,07/29/25 11:30:00 AM,68.248,0.0,,,,
10700,07/29/25 11:35:00 AM,68.421,0.0,,,,
10701,07/29/25 11:40:00 AM,68.421,0.0,,,,
10702,07/29/25 11:45:00 AM,68.421,0.0,,,,
10703,07/29/25 11:50:00 AM,68.421,0.0,,,,
10704,07/29/25 11:55:00 AM,68.421,0.0,,,,
10705,07/29/25 12:00:00 PM,68.592,0.0,,,,
10706,07/29/25 12:05:00 PM,68.592,0.0,,,,
10707,07/29/25 12:10:00 PM,68.592,0.0,,,,
10708,07/29/25 12:15:00 PM,68.763,0.0,,,,
10709,07/29/25 12:20:00 PM,68.763,0.0,,,,
10710,07/29/25 12:25:00 PM,68.763,0.0,,,,
10711,07/29/25 12:30:00 PM,68.763,0.0,,,,
10712,07/29/25 12:35:00 PM,68.763,0.0,,,,
10713,07/29/25 12:40:00 PM,68.934,0.0,,,,
10714,07/29/25 12:45:00 PM,68.934,0.0,,,,
10715,07/29/25 12:50:00 PM,68.934,0.0,,,,
10716,07/29/25 12:55:00 PM,68.934,0.0,,,,
10717,07/29/25 01:00:00 PM,68.934,0.0,,,,
10718,07/29/25 01:05:00 PM,68.934,0.0,,,,
10719,07/29/25 01:10:00 PM,68.934,0.0,,,,
10720,07/29/25 01:15:00 PM,68.934,0.0,,,,
10721,07/29/25 01:20:00 PM,68.934,0.0,,,,
10722,07/29/25 01:25:00 PM,68.934,0.0,,,,
10723,07/29/25 01:30:00 PM,69.107,0.0,,,,
10724,07/29/25 01:35:00 PM,69.107,0.0,,,,
10725,07/29/25 01:40:00 PM,69.107,0.0,,,,
10726,07/29/25 01:45:00 PM,69.107,0.0,,,,
10727,07/29/25 01:50:00 PM,69.107,0.0,,,,
10728,07/29/25 01:55:00 PM,68.934,0.0,,,,
10729,07/29/25 02:00:00 PM,68.934,0.0,,,,
10730,07/29/25 02:05:00 PM,68.934,0.0,,,,
10731,07/29/25 02:10:00 PM,68.934,0.0,,,,
10732,07/29/25 02:15:00 PM,68.934,0.0,,,,
10733,07/29/25 02:20:00 PM,68.934,0.0,,,,
10734,07/29/25 02:25:00 PM,68.934,0.0,,,,
10735,07/29/25 02:30:00 PM,68.934,0.0,,,,
10736,07/29/25 02:35:00 PM,68.934,0.0,,,,
10737,07/29/25 02:40:00 PM,68.934,0.0,,,,
10738,07/29/25 02:45:00 PM,68.934,0.0,,,,
10739,07/29/25 02:50:00 PM,68.763,0.0,,,,
10740,07/29/25 02:55:00 PM,68.763,0.0,,,,
10741,07/29/25 03:00:00 PM,68.763,0.0,,,,
10742,07/29/25 03:05:00 PM,68.592,0.0,,,,
10743,07/29/25 03:10:00 PM,68.592,0.0,,,,
10744,07/29/25 03:15:00 PM,68.421,0.0,,,,
10745,07/29/25 03:20:00 PM,68.421,0.0,,,,
10746,07/29/25 03:25:00 PM,68.421,0.0,,,,
10747,07/29/25 03:30:00 PM,68.421,0.0,,,,
10748,07/29/25 03:35:00 PM,68.421,0.0,,,,
10749,07/29/25 03:40:00 PM,68.421,0.0,,,,
10750,07/29/25 03:45:00 PM,68.421,0.0,,,,
10751,07/29/25 03:50:00 PM,68.421,0.0,,,,
10752,07/29/25 03:55:00 PM,68.421,0.0,,,,
10753,07/29/25 04:00:00 PM,68.421,0.0,,,,
10754,07/29/25 04:05:00 PM,68.248,0.0,,,,
10755,07/29/25 04:10:00 PM,68.248,0.0,,,,
10756,07/29/25 04:15:00 PM,68.248,0.0,,,,
10757,07/29/25 04:20:00 PM,68.077,0.0,,,,
10758,07/29/25 04:25:00 PM,68.077,0.0,,,,
10759,07/29/25 04:30:00 PM,68.077,0.0,,,,
10760,07/29/25 04:35:00 PM,67.906,0.0,,,,
10761,07/29/25 04:40:00 PM,67.906,0.0,,,,
10762,07/29/25 04:45:00 PM,67.906,0.0,,,,
10763,07/29/25 04:50:00 PM,67.906,0.0,,,,
10764,07/29/25 04:55:00 PM,67.735,0.0,,,,
10765,07/29/25 05:00:00 PM,67.735,0.0,,,,
10766,07/29/25 05:05:00 PM,67.735,0.0,,,,
10767,07/29/25 05:10:00 PM,67.735,0.0,,,,
10768,07/29/25 05:15:00 PM,67.735,0.0,,,,
10769,07/29/25 05:20:00 PM,67.735,0.0,,,,
10770,07/29/25 05:25:00 PM,67.735,0.0,,,,
10771,07/29/25 05:30:00 PM,67.735,0.0,,,,
10772,07/29/25 05:35:00 PM,67.735,0.0,,,,
10773,07/29/25 05:40:00 PM,67.735,0.0,,,,
10774,07/29/25 05:45:00 PM,67.735,0.0,,,,
10775,07/29/25 05:50:00 PM,67.735,0.0,,,,
10776,07/29/25 05:55:00 PM,67.735,0.0,,,,
10777,07/29/25 06:00:00 PM,67.735,0.0,,,,
10778,07/29/25 06:05:00 PM,67.735,0.0,,,,
10779,07/29/25 06:10:00 PM,67.735,0.0,,,,
10780,07/29/25 06:15:00 PM,67.735,0.0,,,,
10781,07/29/25 06:20:00 PM,67.906,0.0,,,,
10782,07/29/25 06:25:00 PM,67.906,0.0,,,,
10783,07/29/25 06:30:00 PM,67.735,0.0,,,,
10784,07/29/25 06:35:00 PM,67.906,0.0,,,,
10785,07/29/25 06:40:00 PM,67.735,0.0,,,,
10786,07/29/25 06:45:00 PM,67.735,0.0,,,,
10787,07/29/25 06:50:00 PM,67.735,0.0,,,,
10788,07/29/25 06:55:00 PM,67.735,0.0,,,,
10789,07/29/25 07:00:00 PM,67.735,0.0,,,,
10790,07/29/25 07:05:00 PM,67.564,0.0,,,,
10791,07/29/25 07:10:00 PM,67.564,0.0,,,,
10792,07/29/25 07:15:00 PM,67.564,0.0,,,,
10793,07/29/25 07:20:00 PM,67.564,0.0,,,,
10794,07/29/25 07:25:00 PM,67.564,0.0,,,,
10795,07/29/25 07:30:00 PM,67.564,0.0,,,,
10796,07/29/25 07:35:00 PM,67.564,0.0,,,,
10797,07/29/25 07:40:00 PM,67.564,0.0,,,,
10798,07/29/25 07:45:00 PM,67.564,0.0,,,,
10799,07/29/25 07:50:00 PM,67.564,0.0,,,,
10800,07/29/25 07:55:00 PM,67.564,0.0,,,,
10801,07/29/25 08:00:00 PM,67.564,0.0,,,,
10802,07/29/25 08:05:00 PM,67.564,0.0,,,,
10803,07/29/25 08:10:00 PM,67.564,0.0,,,,
10804,07/29/25 08:15:00 PM,67.564,0.0,,,,
10805,07/29/25 08:20:00 PM,67.564,0.0,,,,
10806,07/29/25 08:25:00 PM,67.564,0.0,,,,
10807,07/29/25 08:30:00 PM,67.564,0.0,,,,
10808,07/29/25 08:35:00 PM,67.564,0.0,,,,
10809,07/29/25 08:40:00 PM,67.564,0.0,,,,
10810,07/29/25 08:45:00 PM,67.564,0.0,,,,
10811,07/29/25 08:50:00 PM,67.564,0.0,,,,
10812,07/29/25 08:55:00 PM,67.564,0.0,,,,
10813,07/29/25 09:00:00 PM,67.564,0.0,,,,
10814,07/29/25 09:05:00 PM,67.564,0.0,,,,
10815,07/29/25 09:10:00 PM,67.564,0.0,,,,
10816,07/29/25 09:15:00 PM,67.564,0.0,,,,
10817,07/29/25 09:20:00 PM,67.564,0.0,,,,
10818,07/29/25 09:25:00 PM,67.564,0.0,,,,
10819,07/29/25 09:30:00 PM,67.392,0.0,,,,
10820,07/29/25 09:35:00 PM,67.564,0.0,,,,
10821,07/29/25 09:40:00 PM,67.564,0.0,,,,
10822,07/29/25 09:45:00 PM,67.564,0.0,,,,
10823,07/29/25 09:50:00 PM,67.564,0.0,,,,
10824,07/29/25 09:55:00 PM,67.564,0.0,,,,
10825,07/29/25 10:00:00 PM,67.564,0.0,,,,
10826,07/29/25 10:05:00 PM,67.564,0.0,,,,
10827,07/29/25 10:10:00 PM,67.564,0.0,,,,
10828,07/29/25 10:15:00 PM,67.564,0.0,,,,
10829,07/29/25 10:20:00 PM,67.564,0.0,,,,
10830,07/29/25 10:25:00 PM,67.564,0.0,,,,
10831,07/29/25 10:30:00 PM,67.564,0.0,,,,
10832,07/29/25 10:35:00 PM,67.564,0.0,,,,
10833,07/29/25 10:40:00 PM,67.564,0.0,,,,
10834,07/29/25 10:45:00 PM,67.564,0.0,,,,
10835,07/29/25 10:50:00 PM,67.564,0.0,,,,
10836,07/29/25 10:55:00 PM,67.564,0.0,,,,
10837,07/29/25 11:00:00 PM,67.564,0.0,,,,
10838,07/29/25 11:05:00 PM,67.564,0.0,,,,
10839,07/29/25 11:10:00 PM,67.392,0.0,,,,
10840,07/29/25 11:15:00 PM,67.392,0.0,,,,
10841,07/29/25 11:20:00 PM,67.392,0.0,,,,
10842,07/29/25 11:25:00 PM,67.221,0.0,,,,
10843,07/29/25 11:30:00 PM,67.221,0.0,,,,
10844,07/29/25 11:35:00 PM,67.221,0.0,,,,
10845,07/29/25 11:40:00 PM,67.221,0.0,,,,
10846,07/29/25 11:45:00 PM,67.221,0.0,,,,
10847,07/29/25 11:50:00 PM,67.221,0.0,,,,
10848,07/29/25 11:55:00 PM,67.221,0.0,,,,
10849,07/30/25 12:00:00 AM,67.221,0.0,,,,
10850,07/30/25 12:05:00 AM,67.221,0.0,,,,
10851,07/30/25 12:10:00 AM,67.221,0.0,,,,
10852,07/30/25 12:15:00 AM,67.221,0.0,,,,
10853,07/30/25 12:20:00 AM,67.221,0.0,,,,
10854,07/30/25 12:25:00 AM,67.221,0.0,,,,
10855,07/30/25 12:30:00 AM,67.221,0.0,,,,
10856,07/30/25 12:35:00 AM,67.221,0.0,,,,
10857,07/30/25 12:40:00 AM,67.221,0.0,,,,
10858,07/30/25 12:45:00 AM,67.392,0.0,,,,
10859,07/30/25 12:50:00 AM,67.392,0.0,,,,
10860,07/30/25 12:55:00 AM,67.392,0.0,,,,
10861,07/30/25 01:00:00 AM,67.392,0.0,,,,
10862,07/30/25 01:05:00 AM,67.392,0.0,,,,
10863,07/30/25 01:10:00 AM,67.392,0.0,,,,
10864,07/30/25 01:15:00 AM,67.392,0.0,,,,
10865,07/30/25 01:20:00 AM,67.392,0.0,,,,
10866,07/30/25 01:25:00 AM,67.392,0.0,,,,
10867,07/30/25 01:30:00 AM,67.392,0.0,,,,
10868,07/30/25 01:35:00 AM,67.392,0.0,,,,
10869,07/30/25 01:40:00 AM,67.392,0.0,,,,
10870,07/30/25 01:45:00 AM,67.392,0.0,,,,
10871,07/30/25 01:50:00 AM,67.392,0.0,,,,
10872,07/30/25 01:55:00 AM,67.392,0.0,,,,
10873,07/30/25 02:00:00 AM,67.392,0.0,,,,
10874,07/30/25 02:05:00 AM,67.392,0.0,,,,
10875,07/30/25 02:10:00 AM,67.392,0.0,,,,
10876,07/30/25 02:15:00 AM,67.392,0.0,,,,
10877,07/30/25 02:20:00 AM,67.392,0.0,,,,
10878,07/30/25 02:25:00 AM,67.392,0.0,,,,
10879,07/30/25 02:30:00 AM,67.392,0.0,,,,
10880,07/30/25 02:35:00 AM,67.392,0.0,,,,
10881,07/30/25 02:40:00 AM,67.392,0.0,,,,
10882,07/30/25 02:45:00 AM,67.392,0.0,,,,
10883,07/30/25 02:50:00 AM,67.392,0.0,,,,
10884,07/30/25 02:55:00 AM,67.392,0.0,,,,
10885,07/30/25 03:00:00 AM,67.392,0.0,,,,
10886,07/30/25 03:05:00 AM,67.392,0.0,,,,
10887,07/30/25 03:10:00 AM,67.392,0.0,,,,
10888,07/30/25 03:15:00 AM,67.392,0.0,,,,
10889,07/30/25 03:20:00 AM,67.392,0.0,,,,
10890,07/30/25 03:25:00 AM,67.392,0.0,,,,
10891,07/30/25 03:30:00 AM,67.392,0.0,,,,
10892,07/30/25 03:35:00 AM,67.392,0.0,,,,
10893,07/30/25 03:40:00 AM,67.392,0.0,,,,
10894,07/30/25 03:45:00 AM,67.392,0.0,,,,
10895,07/30/25 03:50:00 AM,67.392,0.0,,,,
10896,07/30/25 03:55:00 AM,67.392,0.0,,,,
10897,07/30/25 04:00:00 AM,67.392,0.0,,,,
10898,07/30/25 04:05:00 AM,67.392,0.0,,,,
10899,07/30/25 04:10:00 AM,67.392,0.0,,,,
10900,07/30/25 04:15:00 AM,67.392,0.0,,,,
10901,07/30/25 04:20:00 AM,67.221,0.0,,,,
10902,07/30/25 04:25:00 AM,67.221,0.0,,,,
10903,07/30/25 04:30:00 AM,67.221,0.0,,,,
10904,07/30/25 04:35:00 AM,67.221,0.0,,,,
10905,07/30/25 04:40:00 AM,67.221,0.0,,,,
10906,07/30/25 04:45:00 AM,67.221,0.0,,,,
10907,07/30/25 04:50:00 AM,67.221,0.0,,,,
10908,07/30/25 04:55:00 AM,67.221,0.0,,,,
10909,07/30/25 05:00:00 AM,67.221,0.0,,,,
10910,07/30/25 05:05:00 AM,67.221,0.0,,,,
10911,07/30/25 05:10:00 AM,67.221,0.0,,,,
10912,07/30/25 05:15:00 AM,67.221,0.0,,,,
10913,07/30/25 05:20:00 AM,67.221,0.0,,,,
10914,07/30/25 05:25:00 AM,67.221,0.0,,,,
10915,07/30/25 05:30:00 AM,67.050,0.0,,,,
10916,07/30/25 05:35:00 AM,67.050,0.0,,,,
10917,07/30/25 05:40:00 AM,67.050,0.0,,,,
10918,07/30/25 05:45:00 AM,67.050,0.0,,,,
10919,07/30/25 05:50:00 AM,67.050,0.0,,,,
10920,07/30/25 05:55:00 AM,67.050,0.0,,,,
10921,07/30/25 06:00:00 AM,67.050,0.0,,,,
10922,07/30/25 06:05:00 AM,67.050,0.0,,,,
10923,07/30/25 06:10:00 AM,67.050,0.0,,,,
10924,07/30/25 06:15:00 AM,67.050,0.0,,,,
10925,07/30/25 06:20:00 AM,67.050,0.0,,,,
10926,07/30/25 06:25:00 AM,67.050,0.0,,,,
10927,07/30/25 06:30:00 AM,67.050,0.0,,,,
10928,07/30/25 06:35:00 AM,67.050,0.0,,,,
10929,07/30/25 06:40:00 AM,67.050,0.0,,,,
10930,07/30/25 06:45:00 AM,67.050,0.0,,,,
10931,07/30/25 06:50:00 AM,67.050,0.0,,,,
10932,07/30/25 06:55:00 AM,67.050,0.0,,,,
10933,07/30/25 07:00:00 AM,67.050,0.0,,,,
10934,07/30/25 07:05:00 AM,67.050,0.0,,,,
10935,07/30/25 07:10:00 AM,67.050,0.0,,,,
10936,07/30/25 07:15:00 AM,67.050,0.0,,,,
10937,07/30/25 07:20:00 AM,67.050,0.0,,,,
10938,07/30/25 07:25:00 AM,67.221,0.0,,,,
10939,07/30/25 07:30:00 AM,67.221,0.0,,,,
10940,07/30/25 07:35:00 AM,67.221,0.0,,,,
10941,07/30/25 07:40:00 AM,67.221,0.0,,,,
10942,07/30/25 07:45:00 AM,67.221,0.0,,,,
10943,07/30/25 07:50:00 AM,67.221,0.0,,,,
10944,07/30/25 07:55:00 AM,67.392,0.0,,,,
10945,07/30/25 08:00:00 AM,67.392,0.0,,,,
10946,07/30/25 08:05:00 AM,67.392,0.0,,,,
10947,07/30/25 08:10:00 AM,67.564,0.0,,,,
10948,07/30/25 08:15:00 AM,67.564,0.0,,,,
10949,07/30/25 08:20:00 AM,67.564,0.0,,,,
10950,07/30/25 08:25:00 AM,67.735,0.0,,,,
10951,07/30/25 08:30:00 AM,67.735,0.0,,,,
10952,07/30/25 08:35:00 AM,67.906,0.0,,,,
10953,07/30/25 08:40:00 AM,67.906,0.0,,,,
10954,07/30/25 08:45:00 AM,67.906,0.0,,,,
10955,07/30/25 08:50:00 AM,68.077,0.0,,,,
10956,07/30/25 08:55:00 AM,68.077,0.0,,,,
10957,07/30/25 09:00:00 AM,68.077,0.0,,,,
10958,07/30/25 09:05:00 AM,68.248,0.0,,,,
10959,07/30/25 09:10:00 AM,68.248,0.0,,,,
10960,07/30/25 09:15:00 AM,68.248,0.0,,,,
10961,07/30/25 09:20:00 AM,68.421,0.0,,,,
10962,07/30/25 09:25:00 AM,68.421,0.0,,,,
10963,07/30/25 09:30:00 AM,68.421,0.0,,,,
10964,07/30/25 09:35:00 AM,68.592,0.0,,,,
10965,07/30/25 09:40:00 AM,68.592,0.0,,,,
10966,07/30/25 09:45:00 AM,68.592,0.0,,,,
10967,07/30/25 09:50:00 AM,68.763,0.0,,,,
10968,07/30/25 09:55:00 AM,68.763,0.0,,,,
10969,07/30/25 10:00:00 AM,68.763,0.0,,,,
10970,07/30/25 10:05:00 AM,68.934,0.0,,,,
10971,07/30/25 10:10:00 AM,68.934,0.0,,,,
10972,07/30/25 10:15:00 AM,68.934,0.0,,,,
10973,07/30/25 10:20:00 AM,68.934,0.0,,,,
10974,07/30/25 10:25:00 AM,69.107,0.0,,,,
10975,07/30/25 10:30:00 AM,69.107,0.0,,,,
10976,07/30/25 10:35:00 AM,69.107,0.0,,,,
10977,07/30/25 10:40:00 AM,69.107,0.0,,,,
10978,07/30/25 10:45:00 AM,69.278,0.0,,,,
10979,07/30/25 10:50:00 AM,69.278,0.0,,,,
10980,07/30/25 10:55:00 AM,69.278,0.0,,,,
10981,07/30/25 11:00:00 AM,69.278,0.0,,,,
10982,07/30/25 11:05:00 AM,69.278,0.0,,,,
10983,07/30/25 11:10:00 AM,69.278,0.0,,,,
10984,07/30/25 11:15:00 AM,69.278,0.0,,,,
10985,07/30/25 11:20:00 AM,69.449,0.0,,,,
10986,07/30/25 11:25:00 AM,69.449,0.0,,,,
10987,07/30/25 11:30:00 AM,69.449,0.0,,,,
10988,07/30/25 11:35:00 AM,69.449,0.0,,,,
10989,07/30/25 11:40:00 AM,69.449,0.0,,,,
10990,07/30/25 11:45:00 AM,69.449,0.0,,,,
10991,07/30/25 11:50:00 AM,69.449,0.0,,,,
10992,07/30/25 11:55:00 AM,69.449,0.0,,,,
10993,07/30/25 12:00:00 PM,69.449,0.0,,,,
10994,07/30/25 12:05:00 PM,69.449,0.0,,,,
10995,07/30/25 12:10:00 PM,69.449,0.0,,,,
10996,07/30/25 12:15:00 PM,69.622,0.0,,,,
10997,07/30/25 12:20:00 PM,69.622,0.0,,,,
10998,07/30/25 12:25:00 PM,69.622,0.0,,,,
10999,07/30/25 12:30:00 PM,69.622,0.0,,,,
11000,07/30/25 12:35:00 PM,69.622,0.0,,,,
11001,07/30/25 12:40:00 PM,69.622,0.0,,,,
11002,07/30/25 12:45:00 PM,69.622,0.0,,,,
11003,07/30/25 12:50:00 PM,69.622,0.0,,,,
11004,07/30/25 12:55:00 PM,69.622,0.0,,,,
11005,07/30/25 01:00:00 PM,69.622,0.0,,,,
11006,07/30/25 01:05:00 PM,69.622,0.0,,,,
11007,07/30/25 01:10:00 PM,69.622,0.0,,,,
11008,07/30/25 01:15:00 PM,69.622,0.0,,,,
11009,07/30/25 01:20:00 PM,69.622,0.0,,,,
11010,07/30/25 01:25:00 PM,69.622,0.0,,,,
11011,07/30/25 01:30:00 PM,69.622,0.0,,,,
11012,07/30/25 01:35:00 PM,69.622,0.0,,,,
11013,07/30/25 01:40:00 PM,69.449,0.0,,,,
11014,07/30/25 01:45:00 PM,69.449,0.0,,,,
11015,07/30/25 01:50:00 PM,69.449,0.0,,,,
11016,07/30/25 01:55:00 PM,69.449,0.0,,,,
11017,07/30/25 02:00:00 PM,69.449,0.0,,,,
11018,07/30/25 02:05:00 PM,69.449,0.0,,,,
11019,07/30/25 02:10:00 PM,69.449,0.0,,,,
11020,07/30/25 02:15:00 PM,69.449,0.0,,,,
11021,07/30/25 02:20:00 PM,69.449,0.0,,,,
11022,07/30/25 02:25:00 PM,69.449,0.0,,,,
11023,07/30/25 02:30:00 PM,69.278,0.0,,,,
11024,07/30/25 02:35:00 PM,69.278,0.0,,,,
11025,07/30/25 02:40:00 PM,69.278,0.0,,,,
11026,07/30/25 02:45:00 PM,69.278,0.0,,,,
11027,07/30/25 02:50:00 PM,69.278,0.0,,,,
11028,07/30/25 02:55:00 PM,69.278,0.0,,,,
11029,07/30/25 03:00:00 PM,69.278,0.0,,,,
11030,07/30/25 03:05:00 PM,69.278,0.0,,,,
11031,07/30/25 03:10:00 PM,69.278,0.0,,,,
11032,07/30/25 03:15:00 PM,69.278,0.0,,,,
11033,07/30/25 03:20:00 PM,69.278,0.0,,,,
11034,07/30/25 03:25:00 PM,69.278,0.0,,,,
11035,07/30/25 03:30:00 PM,69.449,0.0,,,,
11036,07/30/25 03:35:00 PM,69.449,0.0,,,,
11037,07/30/25 03:40:00 PM,69.449,0.0,,,,
11038,07/30/25 03:45:00 PM,69.449,0.0,,,,
11039,07/30/25 03:50:00 PM,69.449,0.0,,,,
11040,07/30/25 03:55:00 PM,69.449,0.0,,,,
11041,07/30/25 04:00:00 PM,69.449,0.0,,,,
11042,07/30/25 04:05:00 PM,69.449,0.0,,,,
11043,07/30/25 04:10:00 PM,69.449,0.0,,,,
11044,07/30/25 04:15:00 PM,69.449,0.0,,,,
11045,07/30/25 04:20:00 PM,69.449,0.0,,,,
11046,07/30/25 04:25:00 PM,69.449,0.0,,,,
11047,07/30/25 04:30:00 PM,69.449,0.0,,,,
11048,07/30/25 04:35:00 PM,69.449,0.0,,,,
11049,07/30/25 04:40:00 PM,69.449,0.0,,,,
11050,07/30/25 04:45:00 PM,69.449,0.0,,,,
11051,07/30/25 04:50:00 PM,69.449,0.0,,,,
11052,07/30/25 04:55:00 PM,69.449,0.0,,,,
11053,07/30/25 05:00:00 PM,69.449,0.0,,,,
11054,07/30/25 05:05:00 PM,69.449,0.0,,,,
11055,07/30/25 05:10:00 PM,69.278,0.0,,,,
11056,07/30/25 05:15:00 PM,69.278,0.0,,,,
11057,07/30/25 05:20:00 PM,69.278,0.0,,,,
11058,07/30/25 05:25:00 PM,69.278,0.0,,,,
11059,07/30/25 05:30:00 PM,69.278,0.0,,,,
11060,07/30/25 05:35:00 PM,69.278,0.0,,,,
11061,07/30/25 05:40:00 PM,69.107,0.0,,,,
11062,07/30/25 05:45:00 PM,69.107,0.0,,,,
11063,07/30/25 05:50:00 PM,69.107,0.0,,,,
11064,07/30/25 05:55:00 PM,69.107,0.0,,,,
11065,07/30/25 06:00:00 PM,69.107,0.0,,,,
11066,07/30/25 06:05:00 PM,69.107,0.0,,,,
11067,07/30/25 06:10:00 PM,69.107,0.0,,,,
11068,07/30/25 06:15:00 PM,69.107,0.0,,,,
11069,07/30/25 06:20:00 PM,69.107,0.0,,,,
11070,07/30/25 06:25:00 PM,69.107,0.0,,,,
11071,07/30/25 06:30:00 PM,69.107,0.0,,,,
11072,07/30/25 06:35:00 PM,69.107,0.0,,,,
11073,07/30/25 06:40:00 PM,68.934,0.0,,,,
11074,07/30/25 06:45:00 PM,68.934,0.0,,,,
11075,07/30/25 06:50:00 PM,68.934,0.0,,,,
11076,07/30/25 06:55:00 PM,68.934,0.0,,,,
11077,07/30/25 07:00:00 PM,68.763,0.0,,,,
11078,07/30/25 07:05:00 PM,68.763,0.0,,,,
11079,07/30/25 07:10:00 PM,68.763,0.0,,,,
11080,07/30/25 07:15:00 PM,68.592,0.0,,,,
11081,07/30/25 07:20:00 PM,68.592,0.0,,,,
11082,07/30/25 07:25:00 PM,68.592,0.0,,,,
11083,07/30/25 07:30:00 PM,68.421,0.0,,,,
11084,07/30/25 07:35:00 PM,68.421,0.0,,,,
11085,07/30/25 07:40:00 PM,68.421,0.0,,,,
11086,07/30/25 07:45:00 PM,68.421,0.0,,,,
11087,07/30/25 07:50:00 PM,68.421,0.0,,,,
11088,07/30/25 07:55:00 PM,68.421,0.0,,,,
11089,07/30/25 08:00:00 PM,68.421,0.0,,,,
11090,07/30/25 08:05:00 PM,68.248,0.0,,,,
11091,07/30/25 08:10:00 PM,68.248,0.0,,,,
11092,07/30/25 08:15:00 PM,68.248,0.0,,,,
11093,07/30/25 08:20:00 PM,68.248,0.0,,,,
11094,07/30/25 08:25:00 PM,68.248,0.0,,,,
11095,07/30/25 08:30:00 PM,68.248,0.0,,,,
11096,07/30/25 08:35:00 PM,68.077,0.0,,,,
11097,07/30/25 08:40:00 PM,68.077,0.0,,,,
11098,07/30/25 08:45:00 PM,68.077,0.0,,,,
11099,07/30/25 08:50:00 PM,68.077,0.0,,,,
11100,07/30/25 08:55:00 PM,68.077,0.0,,,,
11101,07/30/25 09:00:00 PM,67.906,0.0,,,,
11102,07/30/25 09:05:00 PM,67.906,0.0,,,,
11103,07/30/25 09:10:00 PM,67.906,0.0,,,,
11104,07/30/25 09:15:00 PM,67.735,0.0,,,,
11105,07/30/25 09:20:00 PM,67.735,0.0,,,,
11106,07/30/25 09:25:00 PM,67.564,0.0,,,,
11107,07/30/25 09:30:00 PM,67.564,0.0,,,,
11108,07/30/25 09:35:00 PM,67.564,0.0,,,,
11109,07/30/25 09:40:00 PM,67.392,0.0,,,,
11110,07/30/25 09:45:00 PM,67.392,0.0,,,,
11111,07/30/25 09:50:00 PM,67.392,0.0,,,,
11112,07/30/25 09:55:00 PM,67.221,0.0,,,,
11113,07/30/25 10:00:00 PM,67.221,0.0,,,,
11114,07/30/25 10:05:00 PM,67.221,0.0,,,,
11115,07/30/25 10:10:00 PM,67.050,0.0,,,,
11116,07/30/25 10:15:00 PM,67.050,0.0,,,,
11117,07/30/25 10:20:00 PM,66.879,0.0,,,,
11118,07/30/25 10:25:00 PM,66.879,0.0,,,,
11119,07/30/25 10:30:00 PM,66.879,0.0,,,,
11120,07/30/25 10:35:00 PM,66.708,0.0,,,,
11121,07/30/25 10:40:00 PM,66.708,0.0,,,,
11122,07/30/25 10:45:00 PM,66.708,0.0,,,,
11123,07/30/25 10:50:00 PM,66.708,0.0,,,,
11124,07/30/25 10:55:00 PM,66.708,0.0,,,,
11125,07/30/25 11:00:00 PM,66.708,0.0,,,,
11126,07/30/25 11:05:00 PM,66.537,0.0,,,,
11127,07/30/25 11:10:00 PM,66.537,0.0,,,,
11128,07/30/25 11:15:00 PM,66.537,0.0,,,,
11129,07/30/25 11:20:00 PM,66.537,0.0,,,,
11130,07/30/25 11:25:00 PM,66.537,0.0,,,,
11131,07/30/25 11:30:00 PM,66.537,0.0,,,,
11132,07/30/25 11:35:00 PM,66.537,0.0,,,,
11133,07/30/25 11:40:00 PM,66.537,0.0,,,,
11134,07/30/25 11:45:00 PM,66.537,0.0,,,,
11135,07/30/25 11:50:00 PM,66.366,0.0,,,,
11136,07/30/25 11:55:00 PM,66.366,0.0,,,,
11137,07/31/25 12:00:00 AM,66.366,0.0,,,,
11138,07/31/25 12:05:00 AM,66.366,0.0,,,,
11139,07/31/25 12:10:00 AM,66.366,0.0,,,,
11140,07/31/25 12:15:00 AM,66.366,0.0,,,,
11141,07/31/25 12:20:00 AM,66.366,0.0,,,,
11142,07/31/25 12:25:00 AM,66.193,0.0,,,,
11143,07/31/25 12:30:00 AM,66.193,0.0,,,,
11144,07/31/25 12:35:00 AM,66.193,0.0,,,,
11145,07/31/25 12:40:00 AM,66.193,0.0,,,,
11146,07/31/25 12:45:00 AM,66.193,0.0,,,,
11147,07/31/25 12:50:00 AM,66.193,0.0,,,,
