"Plot Title: D01 2m"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 22133646, SEN S/N: 22133646)","Host Connected (LGR S/N: 22133646, SEN S/N: 22133646)","Button Down (LGR S/N: 22133646, SEN S/N: 22133646)","Button Up (LGR S/N: 22133646, SEN S/N: 22133646)","End Of File (LGR S/N: 22133646, SEN S/N: 22133646)"
43259,07/21/25 06:15:00 PM,59.72,,,,
43260,07/21/25 06:16:00 PM,59.56,,,,
43261,07/21/25 06:17:00 PM,59.64,,,,
43262,07/21/25 06:18:00 PM,59.64,,,,
43263,07/21/25 06:19:00 PM,59.64,,,,
43264,07/21/25 06:20:00 PM,59.56,,,,
43265,07/21/25 06:21:00 PM,59.56,,,,
43266,07/21/25 06:22:00 PM,59.49,,,,
43267,07/21/25 06:23:00 PM,59.49,,,,
43268,07/21/25 06:24:00 PM,59.41,,,,
43269,07/21/25 06:25:00 PM,59.41,,,,
43270,07/21/25 06:26:00 PM,59.33,,,,
43271,07/21/25 06:27:00 PM,59.33,,,,
43272,07/21/25 06:28:00 PM,59.25,,,,
43273,07/21/25 06:29:00 PM,59.25,,,,
43274,07/21/25 06:30:00 PM,59.25,,,,
43275,07/21/25 06:31:00 PM,59.18,,,,
43276,07/21/25 06:32:00 PM,59.18,,,,
43277,07/21/25 06:33:00 PM,59.10,,,,
43278,07/21/25 06:34:00 PM,59.18,,,,
43279,07/21/25 06:35:00 PM,59.10,,,,
43280,07/21/25 06:36:00 PM,59.10,,,,
43281,07/21/25 06:37:00 PM,59.02,,,,
43282,07/21/25 06:38:00 PM,59.02,,,,
43283,07/21/25 06:39:00 PM,59.02,,,,
43284,07/21/25 06:40:00 PM,58.95,,,,
43285,07/21/25 06:41:00 PM,58.95,,,,
43286,07/21/25 06:42:00 PM,58.87,,,,
43287,07/21/25 06:43:00 PM,58.79,,,,
43288,07/21/25 06:44:00 PM,58.87,,,,
43289,07/21/25 06:45:00 PM,58.79,,,,
43290,07/21/25 06:46:00 PM,58.71,,,,
43291,07/21/25 06:47:00 PM,58.71,,,,
43292,07/21/25 06:48:00 PM,58.64,,,,
43293,07/21/25 06:49:00 PM,58.71,,,,
43294,07/21/25 06:50:00 PM,58.64,,,,
43295,07/21/25 06:51:00 PM,58.64,,,,
43296,07/21/25 06:52:00 PM,58.56,,,,
43297,07/21/25 06:53:00 PM,58.48,,,,
43298,07/21/25 06:54:00 PM,58.56,,,,
43299,07/21/25 06:55:00 PM,58.48,,,,
43300,07/21/25 06:56:00 PM,58.40,,,,
43301,07/21/25 06:57:00 PM,58.40,,,,
43302,07/21/25 06:58:00 PM,58.33,,,,
43303,07/21/25 06:59:00 PM,58.33,,,,
43304,07/21/25 07:00:00 PM,58.40,,,,
43305,07/21/25 07:01:00 PM,58.25,,,,
43306,07/21/25 07:02:00 PM,58.25,,,,
43307,07/21/25 07:03:00 PM,58.25,,,,
43308,07/21/25 07:04:00 PM,58.17,,,,
43309,07/21/25 07:05:00 PM,58.10,,,,
43310,07/21/25 07:06:00 PM,58.10,,,,
43311,07/21/25 07:07:00 PM,58.02,,,,
43312,07/21/25 07:08:00 PM,58.02,,,,
43313,07/21/25 07:09:00 PM,57.94,,,,
43314,07/21/25 07:10:00 PM,57.94,,,,
43315,07/21/25 07:11:00 PM,57.94,,,,
43316,07/21/25 07:12:00 PM,57.86,,,,
43317,07/21/25 07:13:00 PM,57.79,,,,
43318,07/21/25 07:14:00 PM,57.86,,,,
43319,07/21/25 07:15:00 PM,57.71,,,,
43320,07/21/25 07:16:00 PM,57.86,,,,
43321,07/21/25 07:17:00 PM,57.71,,,,
43322,07/21/25 07:18:00 PM,57.63,,,,
43323,07/21/25 07:19:00 PM,57.63,,,,
43324,07/21/25 07:20:00 PM,57.56,,,,
43325,07/21/25 07:21:00 PM,57.56,,,,
43326,07/21/25 07:22:00 PM,57.56,,,,
43327,07/21/25 07:23:00 PM,57.40,,,,
43328,07/21/25 07:24:00 PM,57.32,,,,
43329,07/21/25 07:25:00 PM,57.40,,,,
43330,07/21/25 07:26:00 PM,57.32,,,,
43331,07/21/25 07:27:00 PM,57.25,,,,
43332,07/21/25 07:28:00 PM,57.32,,,,
43333,07/21/25 07:29:00 PM,57.17,,,,
43334,07/21/25 07:30:00 PM,57.17,,,,
43335,07/21/25 07:31:00 PM,57.09,,,,
43336,07/21/25 07:32:00 PM,57.09,,,,
43337,07/21/25 07:33:00 PM,57.01,,,,
43338,07/21/25 07:34:00 PM,57.01,,,,
43339,07/21/25 07:35:00 PM,56.94,,,,
43340,07/21/25 07:36:00 PM,56.78,,,,
43341,07/21/25 07:37:00 PM,56.86,,,,
43342,07/21/25 07:38:00 PM,56.71,,,,
43343,07/21/25 07:39:00 PM,56.78,,,,
43344,07/21/25 07:40:00 PM,56.78,,,,
43345,07/21/25 07:41:00 PM,56.71,,,,
43346,07/21/25 07:42:00 PM,56.55,,,,
43347,07/21/25 07:43:00 PM,56.55,,,,
43348,07/21/25 07:44:00 PM,56.47,,,,
43349,07/21/25 07:45:00 PM,56.47,,,,
43350,07/21/25 07:46:00 PM,56.47,,,,
43351,07/21/25 07:47:00 PM,56.40,,,,
43352,07/21/25 07:48:00 PM,56.32,,,,
43353,07/21/25 07:49:00 PM,56.32,,,,
43354,07/21/25 07:50:00 PM,56.24,,,,
43355,07/21/25 07:51:00 PM,56.24,,,,
43356,07/21/25 07:52:00 PM,56.24,,,,
43357,07/21/25 07:53:00 PM,56.17,,,,
43358,07/21/25 07:54:00 PM,56.01,,,,
43359,07/21/25 07:55:00 PM,56.09,,,,
43360,07/21/25 07:56:00 PM,56.01,,,,
43361,07/21/25 07:57:00 PM,55.93,,,,
43362,07/21/25 07:58:00 PM,56.01,,,,
43363,07/21/25 07:59:00 PM,55.93,,,,
43364,07/21/25 08:00:00 PM,55.78,,,,
43365,07/21/25 08:01:00 PM,55.86,,,,
43366,07/21/25 08:02:00 PM,55.70,,,,
43367,07/21/25 08:03:00 PM,55.70,,,,
43368,07/21/25 08:04:00 PM,55.62,,,,
43369,07/21/25 08:05:00 PM,55.62,,,,
43370,07/21/25 08:06:00 PM,55.62,,,,
43371,07/21/25 08:07:00 PM,55.47,,,,
43372,07/21/25 08:08:00 PM,55.47,,,,
43373,07/21/25 08:09:00 PM,55.47,,,,
43374,07/21/25 08:10:00 PM,55.47,,,,
43375,07/21/25 08:11:00 PM,55.47,,,,
43376,07/21/25 08:12:00 PM,55.39,,,,
43377,07/21/25 08:13:00 PM,55.32,,,,
43378,07/21/25 08:14:00 PM,55.24,,,,
43379,07/21/25 08:15:00 PM,55.24,,,,
43380,07/21/25 08:16:00 PM,55.24,,,,
43381,07/21/25 08:17:00 PM,55.24,,,,
43382,07/21/25 08:18:00 PM,55.16,,,,
43383,07/21/25 08:19:00 PM,55.16,,,,
43384,07/21/25 08:20:00 PM,55.08,,,,
43385,07/21/25 08:21:00 PM,55.08,,,,
43386,07/21/25 08:22:00 PM,55.01,,,,
43387,07/21/25 08:23:00 PM,55.08,,,,
43388,07/21/25 08:24:00 PM,55.01,,,,
43389,07/21/25 08:25:00 PM,54.93,,,,
43390,07/21/25 08:26:00 PM,54.85,,,,
43391,07/21/25 08:27:00 PM,54.85,,,,
43392,07/21/25 08:28:00 PM,54.85,,,,
43393,07/21/25 08:29:00 PM,54.78,,,,
43394,07/21/25 08:30:00 PM,54.78,,,,
43395,07/21/25 08:31:00 PM,54.70,,,,
43396,07/21/25 08:32:00 PM,54.70,,,,
43397,07/21/25 08:33:00 PM,54.62,,,,
43398,07/21/25 08:34:00 PM,54.70,,,,
43399,07/21/25 08:35:00 PM,54.54,,,,
43400,07/21/25 08:36:00 PM,54.54,,,,
43401,07/21/25 08:37:00 PM,54.47,,,,
43402,07/21/25 08:38:00 PM,54.47,,,,
43403,07/21/25 08:39:00 PM,54.47,,,,
43404,07/21/25 08:40:00 PM,54.39,,,,
43405,07/21/25 08:41:00 PM,54.31,,,,
43406,07/21/25 08:42:00 PM,54.31,,,,
43407,07/21/25 08:43:00 PM,54.31,,,,
43408,07/21/25 08:44:00 PM,54.16,,,,
43409,07/21/25 08:45:00 PM,54.16,,,,
43410,07/21/25 08:46:00 PM,54.08,,,,
43411,07/21/25 08:47:00 PM,54.16,,,,
43412,07/21/25 08:48:00 PM,54.08,,,,
43413,07/21/25 08:49:00 PM,54.08,,,,
43414,07/21/25 08:50:00 PM,54.00,,,,
43415,07/21/25 08:51:00 PM,54.00,,,,
43416,07/21/25 08:52:00 PM,54.00,,,,
43417,07/21/25 08:53:00 PM,53.93,,,,
43418,07/21/25 08:54:00 PM,53.93,,,,
43419,07/21/25 08:55:00 PM,53.85,,,,
43420,07/21/25 08:56:00 PM,53.93,,,,
43421,07/21/25 08:57:00 PM,53.85,,,,
43422,07/21/25 08:58:00 PM,53.85,,,,
43423,07/21/25 08:59:00 PM,53.85,,,,
43424,07/21/25 09:00:00 PM,53.69,,,,
43425,07/21/25 09:01:00 PM,53.77,,,,
43426,07/21/25 09:02:00 PM,53.77,,,,
43427,07/21/25 09:03:00 PM,53.77,,,,
43428,07/21/25 09:04:00 PM,53.77,,,,
43429,07/21/25 09:05:00 PM,53.77,,,,
43430,07/21/25 09:06:00 PM,53.62,,,,
43431,07/21/25 09:07:00 PM,53.77,,,,
43432,07/21/25 09:08:00 PM,53.69,,,,
43433,07/21/25 09:09:00 PM,53.62,,,,
43434,07/21/25 09:10:00 PM,53.62,,,,
43435,07/21/25 09:11:00 PM,53.54,,,,
43436,07/21/25 09:12:00 PM,53.62,,,,
43437,07/21/25 09:13:00 PM,53.54,,,,
43438,07/21/25 09:14:00 PM,53.54,,,,
43439,07/21/25 09:15:00 PM,53.62,,,,
43440,07/21/25 09:16:00 PM,53.62,,,,
43441,07/21/25 09:17:00 PM,53.62,,,,
43442,07/21/25 09:18:00 PM,53.62,,,,
43443,07/21/25 09:19:00 PM,53.54,,,,
43444,07/21/25 09:20:00 PM,53.62,,,,
43445,07/21/25 09:21:00 PM,53.62,,,,
43446,07/21/25 09:22:00 PM,53.54,,,,
43447,07/21/25 09:23:00 PM,53.54,,,,
43448,07/21/25 09:24:00 PM,53.54,,,,
43449,07/21/25 09:25:00 PM,53.46,,,,
43450,07/21/25 09:26:00 PM,53.46,,,,
43451,07/21/25 09:27:00 PM,53.46,,,,
43452,07/21/25 09:28:00 PM,53.46,,,,
43453,07/21/25 09:29:00 PM,53.46,,,,
43454,07/21/25 09:30:00 PM,53.46,,,,
43455,07/21/25 09:31:00 PM,53.46,,,,
43456,07/21/25 09:32:00 PM,53.39,,,,
43457,07/21/25 09:33:00 PM,53.46,,,,
43458,07/21/25 09:34:00 PM,53.31,,,,
43459,07/21/25 09:35:00 PM,53.39,,,,
43460,07/21/25 09:36:00 PM,53.46,,,,
43461,07/21/25 09:37:00 PM,53.46,,,,
43462,07/21/25 09:38:00 PM,53.31,,,,
43463,07/21/25 09:39:00 PM,53.39,,,,
43464,07/21/25 09:40:00 PM,53.31,,,,
43465,07/21/25 09:41:00 PM,53.31,,,,
43466,07/21/25 09:42:00 PM,53.31,,,,
43467,07/21/25 09:43:00 PM,53.31,,,,
43468,07/21/25 09:44:00 PM,53.23,,,,
43469,07/21/25 09:45:00 PM,53.31,,,,
43470,07/21/25 09:46:00 PM,53.23,,,,
43471,07/21/25 09:47:00 PM,53.31,,,,
43472,07/21/25 09:48:00 PM,53.23,,,,
43473,07/21/25 09:49:00 PM,53.23,,,,
43474,07/21/25 09:50:00 PM,53.23,,,,
43475,07/21/25 09:51:00 PM,53.15,,,,
43476,07/21/25 09:52:00 PM,53.15,,,,
43477,07/21/25 09:53:00 PM,53.15,,,,
43478,07/21/25 09:54:00 PM,53.15,,,,
43479,07/21/25 09:55:00 PM,53.08,,,,
43480,07/21/25 09:56:00 PM,53.15,,,,
43481,07/21/25 09:57:00 PM,53.15,,,,
43482,07/21/25 09:58:00 PM,53.08,,,,
43483,07/21/25 09:59:00 PM,53.08,,,,
43484,07/21/25 10:00:00 PM,53.00,,,,
43485,07/21/25 10:01:00 PM,53.00,,,,
43486,07/21/25 10:02:00 PM,53.00,,,,
43487,07/21/25 10:03:00 PM,53.00,,,,
43488,07/21/25 10:04:00 PM,53.00,,,,
43489,07/21/25 10:05:00 PM,52.92,,,,
43490,07/21/25 10:06:00 PM,52.92,,,,
43491,07/21/25 10:07:00 PM,52.84,,,,
43492,07/21/25 10:08:00 PM,52.84,,,,
43493,07/21/25 10:09:00 PM,52.84,,,,
43494,07/21/25 10:10:00 PM,52.84,,,,
43495,07/21/25 10:11:00 PM,52.84,,,,
43496,07/21/25 10:12:00 PM,52.84,,,,
43497,07/21/25 10:13:00 PM,52.77,,,,
43498,07/21/25 10:14:00 PM,52.77,,,,
43499,07/21/25 10:15:00 PM,52.77,,,,
43500,07/21/25 10:16:00 PM,52.69,,,,
43501,07/21/25 10:17:00 PM,52.69,,,,
43502,07/21/25 10:18:00 PM,52.77,,,,
43503,07/21/25 10:19:00 PM,52.61,,,,
43504,07/21/25 10:20:00 PM,52.61,,,,
43505,07/21/25 10:21:00 PM,52.61,,,,
43506,07/21/25 10:22:00 PM,52.61,,,,
43507,07/21/25 10:23:00 PM,52.54,,,,
43508,07/21/25 10:24:00 PM,52.61,,,,
43509,07/21/25 10:25:00 PM,52.61,,,,
43510,07/21/25 10:26:00 PM,52.54,,,,
43511,07/21/25 10:27:00 PM,52.54,,,,
43512,07/21/25 10:28:00 PM,52.54,,,,
43513,07/21/25 10:29:00 PM,52.46,,,,
43514,07/21/25 10:30:00 PM,52.46,,,,
43515,07/21/25 10:31:00 PM,52.38,,,,
43516,07/21/25 10:32:00 PM,52.30,,,,
43517,07/21/25 10:33:00 PM,52.38,,,,
43518,07/21/25 10:34:00 PM,52.46,,,,
43519,07/21/25 10:35:00 PM,52.38,,,,
43520,07/21/25 10:36:00 PM,52.23,,,,
43521,07/21/25 10:37:00 PM,52.38,,,,
43522,07/21/25 10:38:00 PM,52.30,,,,
43523,07/21/25 10:39:00 PM,52.23,,,,
43524,07/21/25 10:40:00 PM,52.30,,,,
43525,07/21/25 10:41:00 PM,52.23,,,,
43526,07/21/25 10:42:00 PM,52.15,,,,
43527,07/21/25 10:43:00 PM,52.23,,,,
43528,07/21/25 10:44:00 PM,52.23,,,,
43529,07/21/25 10:45:00 PM,52.23,,,,
43530,07/21/25 10:46:00 PM,52.23,,,,
43531,07/21/25 10:47:00 PM,52.15,,,,
43532,07/21/25 10:48:00 PM,52.07,,,,
43533,07/21/25 10:49:00 PM,52.07,,,,
43534,07/21/25 10:50:00 PM,52.07,,,,
43535,07/21/25 10:51:00 PM,52.07,,,,
43536,07/21/25 10:52:00 PM,52.07,,,,
43537,07/21/25 10:53:00 PM,52.00,,,,
43538,07/21/25 10:54:00 PM,52.00,,,,
43539,07/21/25 10:55:00 PM,52.00,,,,
43540,07/21/25 10:56:00 PM,51.92,,,,
43541,07/21/25 10:57:00 PM,51.92,,,,
43542,07/21/25 10:58:00 PM,51.84,,,,
43543,07/21/25 10:59:00 PM,51.84,,,,
43544,07/21/25 11:00:00 PM,51.92,,,,
43545,07/21/25 11:01:00 PM,51.84,,,,
43546,07/21/25 11:02:00 PM,51.76,,,,
43547,07/21/25 11:03:00 PM,51.84,,,,
43548,07/21/25 11:04:00 PM,51.69,,,,
43549,07/21/25 11:05:00 PM,51.76,,,,
43550,07/21/25 11:06:00 PM,51.69,,,,
43551,07/21/25 11:07:00 PM,51.61,,,,
43552,07/21/25 11:08:00 PM,51.53,,,,
43553,07/21/25 11:09:00 PM,51.61,,,,
43554,07/21/25 11:10:00 PM,51.53,,,,
43555,07/21/25 11:11:00 PM,51.61,,,,
43556,07/21/25 11:12:00 PM,51.53,,,,
43557,07/21/25 11:13:00 PM,51.45,,,,
43558,07/21/25 11:14:00 PM,51.45,,,,
43559,07/21/25 11:15:00 PM,51.53,,,,
43560,07/21/25 11:16:00 PM,51.38,,,,
43561,07/21/25 11:17:00 PM,51.38,,,,
43562,07/21/25 11:18:00 PM,51.38,,,,
43563,07/21/25 11:19:00 PM,51.30,,,,
43564,07/21/25 11:20:00 PM,51.30,,,,
43565,07/21/25 11:21:00 PM,51.30,,,,
43566,07/21/25 11:22:00 PM,51.15,,,,
43567,07/21/25 11:23:00 PM,51.15,,,,
43568,07/21/25 11:24:00 PM,51.22,,,,
43569,07/21/25 11:25:00 PM,51.07,,,,
43570,07/21/25 11:26:00 PM,51.07,,,,
43571,07/21/25 11:27:00 PM,51.07,,,,
43572,07/21/25 11:28:00 PM,51.07,,,,
43573,07/21/25 11:29:00 PM,50.99,,,,
43574,07/21/25 11:30:00 PM,50.99,,,,
43575,07/21/25 11:31:00 PM,50.99,,,,
43576,07/21/25 11:32:00 PM,50.91,,,,
43577,07/21/25 11:33:00 PM,50.84,,,,
43578,07/21/25 11:34:00 PM,50.91,,,,
43579,07/21/25 11:35:00 PM,50.84,,,,
43580,07/21/25 11:36:00 PM,50.84,,,,
43581,07/21/25 11:37:00 PM,50.84,,,,
43582,07/21/25 11:38:00 PM,50.76,,,,
43583,07/21/25 11:39:00 PM,50.76,,,,
43584,07/21/25 11:40:00 PM,50.68,,,,
43585,07/21/25 11:41:00 PM,50.76,,,,
43586,07/21/25 11:42:00 PM,50.68,,,,
43587,07/21/25 11:43:00 PM,50.61,,,,
43588,07/21/25 11:44:00 PM,50.68,,,,
43589,07/21/25 11:45:00 PM,50.61,,,,
43590,07/21/25 11:46:00 PM,50.53,,,,
43591,07/21/25 11:47:00 PM,50.61,,,,
43592,07/21/25 11:48:00 PM,50.53,,,,
43593,07/21/25 11:49:00 PM,50.53,,,,
43594,07/21/25 11:50:00 PM,50.53,,,,
43595,07/21/25 11:51:00 PM,50.53,,,,
43596,07/21/25 11:52:00 PM,50.37,,,,
43597,07/21/25 11:53:00 PM,50.37,,,,
43598,07/21/25 11:54:00 PM,50.37,,,,
43599,07/21/25 11:55:00 PM,50.37,,,,
43600,07/21/25 11:56:00 PM,50.30,,,,
43601,07/21/25 11:57:00 PM,50.22,,,,
43602,07/21/25 11:58:00 PM,50.30,,,,
43603,07/21/25 11:59:00 PM,50.22,,,,
43604,07/22/25 12:00:00 AM,50.22,,,,
43605,07/22/25 12:01:00 AM,50.14,,,,
43606,07/22/25 12:02:00 AM,50.22,,,,
43607,07/22/25 12:03:00 AM,50.14,,,,
43608,07/22/25 12:04:00 AM,50.14,,,,
43609,07/22/25 12:05:00 AM,49.99,,,,
43610,07/22/25 12:06:00 AM,50.06,,,,
43611,07/22/25 12:07:00 AM,50.06,,,,
43612,07/22/25 12:08:00 AM,49.91,,,,
43613,07/22/25 12:09:00 AM,49.91,,,,
43614,07/22/25 12:10:00 AM,49.99,,,,
43615,07/22/25 12:11:00 AM,49.99,,,,
43616,07/22/25 12:12:00 AM,49.83,,,,
43617,07/22/25 12:13:00 AM,49.83,,,,
43618,07/22/25 12:14:00 AM,49.83,,,,
43619,07/22/25 12:15:00 AM,49.83,,,,
43620,07/22/25 12:16:00 AM,49.76,,,,
43621,07/22/25 12:17:00 AM,49.76,,,,
43622,07/22/25 12:18:00 AM,49.76,,,,
43623,07/22/25 12:19:00 AM,49.60,,,,
43624,07/22/25 12:20:00 AM,49.68,,,,
43625,07/22/25 12:21:00 AM,49.68,,,,
43626,07/22/25 12:22:00 AM,49.68,,,,
43627,07/22/25 12:23:00 AM,49.60,,,,
43628,07/22/25 12:24:00 AM,49.60,,,,
43629,07/22/25 12:25:00 AM,49.52,,,,
43630,07/22/25 12:26:00 AM,49.52,,,,
43631,07/22/25 12:27:00 AM,49.45,,,,
43632,07/22/25 12:28:00 AM,49.45,,,,
43633,07/22/25 12:29:00 AM,49.45,,,,
43634,07/22/25 12:30:00 AM,49.45,,,,
43635,07/22/25 12:31:00 AM,49.45,,,,
43636,07/22/25 12:32:00 AM,49.45,,,,
43637,07/22/25 12:33:00 AM,49.37,,,,
43638,07/22/25 12:34:00 AM,49.45,,,,
43639,07/22/25 12:35:00 AM,49.29,,,,
43640,07/22/25 12:36:00 AM,49.37,,,,
43641,07/22/25 12:37:00 AM,49.45,,,,
43642,07/22/25 12:38:00 AM,49.22,,,,
43643,07/22/25 12:39:00 AM,49.22,,,,
43644,07/22/25 12:40:00 AM,49.22,,,,
43645,07/22/25 12:41:00 AM,49.29,,,,
43646,07/22/25 12:42:00 AM,49.29,,,,
43647,07/22/25 12:43:00 AM,49.22,,,,
43648,07/22/25 12:44:00 AM,49.22,,,,
43649,07/22/25 12:45:00 AM,49.22,,,,
43650,07/22/25 12:46:00 AM,49.22,,,,
43651,07/22/25 12:47:00 AM,49.22,,,,
43652,07/22/25 12:48:00 AM,49.22,,,,
43653,07/22/25 12:49:00 AM,49.06,,,,
43654,07/22/25 12:50:00 AM,49.22,,,,
43655,07/22/25 12:51:00 AM,49.06,,,,
43656,07/22/25 12:52:00 AM,49.06,,,,
43657,07/22/25 12:53:00 AM,49.06,,,,
43658,07/22/25 12:54:00 AM,49.06,,,,
43659,07/22/25 12:55:00 AM,48.98,,,,
43660,07/22/25 12:56:00 AM,49.06,,,,
43661,07/22/25 12:57:00 AM,49.06,,,,
43662,07/22/25 12:58:00 AM,48.91,,,,
43663,07/22/25 12:59:00 AM,49.06,,,,
43664,07/22/25 01:00:00 AM,48.98,,,,
43665,07/22/25 01:01:00 AM,48.91,,,,
43666,07/22/25 01:02:00 AM,48.91,,,,
43667,07/22/25 01:03:00 AM,48.98,,,,
43668,07/22/25 01:04:00 AM,48.98,,,,
43669,07/22/25 01:05:00 AM,48.91,,,,
43670,07/22/25 01:06:00 AM,48.91,,,,
43671,07/22/25 01:07:00 AM,48.91,,,,
43672,07/22/25 01:08:00 AM,48.91,,,,
43673,07/22/25 01:09:00 AM,48.83,,,,
43674,07/22/25 01:10:00 AM,48.91,,,,
43675,07/22/25 01:11:00 AM,48.83,,,,
43676,07/22/25 01:12:00 AM,48.83,,,,
43677,07/22/25 01:13:00 AM,48.83,,,,
43678,07/22/25 01:14:00 AM,48.83,,,,
43679,07/22/25 01:15:00 AM,48.83,,,,
43680,07/22/25 01:16:00 AM,48.75,,,,
43681,07/22/25 01:17:00 AM,48.75,,,,
43682,07/22/25 01:18:00 AM,48.67,,,,
43683,07/22/25 01:19:00 AM,48.67,,,,
43684,07/22/25 01:20:00 AM,48.60,,,,
43685,07/22/25 01:21:00 AM,48.60,,,,
43686,07/22/25 01:22:00 AM,48.60,,,,
43687,07/22/25 01:23:00 AM,48.60,,,,
43688,07/22/25 01:24:00 AM,48.60,,,,
43689,07/22/25 01:25:00 AM,48.67,,,,
43690,07/22/25 01:26:00 AM,48.67,,,,
43691,07/22/25 01:27:00 AM,48.52,,,,
43692,07/22/25 01:28:00 AM,48.60,,,,
43693,07/22/25 01:29:00 AM,48.60,,,,
43694,07/22/25 01:30:00 AM,48.44,,,,
43695,07/22/25 01:31:00 AM,48.52,,,,
43696,07/22/25 01:32:00 AM,48.52,,,,
43697,07/22/25 01:33:00 AM,48.52,,,,
43698,07/22/25 01:34:00 AM,48.44,,,,
43699,07/22/25 01:35:00 AM,48.44,,,,
43700,07/22/25 01:36:00 AM,48.44,,,,
43701,07/22/25 01:37:00 AM,48.44,,,,
43702,07/22/25 01:38:00 AM,48.44,,,,
43703,07/22/25 01:39:00 AM,48.44,,,,
43704,07/22/25 01:40:00 AM,48.37,,,,
43705,07/22/25 01:41:00 AM,48.37,,,,
43706,07/22/25 01:42:00 AM,48.37,,,,
43707,07/22/25 01:43:00 AM,48.29,,,,
43708,07/22/25 01:44:00 AM,48.37,,,,
43709,07/22/25 01:45:00 AM,48.37,,,,
43710,07/22/25 01:46:00 AM,48.21,,,,
43711,07/22/25 01:47:00 AM,48.37,,,,
43712,07/22/25 01:48:00 AM,48.29,,,,
43713,07/22/25 01:49:00 AM,48.29,,,,
43714,07/22/25 01:50:00 AM,48.29,,,,
43715,07/22/25 01:51:00 AM,48.29,,,,
43716,07/22/25 01:52:00 AM,48.13,,,,
43717,07/22/25 01:53:00 AM,48.21,,,,
43718,07/22/25 01:54:00 AM,48.13,,,,
43719,07/22/25 01:55:00 AM,48.13,,,,
43720,07/22/25 01:56:00 AM,48.06,,,,
43721,07/22/25 01:57:00 AM,48.13,,,,
43722,07/22/25 01:58:00 AM,48.06,,,,
43723,07/22/25 01:59:00 AM,48.06,,,,
43724,07/22/25 02:00:00 AM,48.06,,,,
43725,07/22/25 02:01:00 AM,47.98,,,,
43726,07/22/25 02:02:00 AM,47.98,,,,
43727,07/22/25 02:03:00 AM,47.90,,,,
43728,07/22/25 02:04:00 AM,47.98,,,,
43729,07/22/25 02:05:00 AM,47.98,,,,
43730,07/22/25 02:06:00 AM,47.90,,,,
43731,07/22/25 02:07:00 AM,47.90,,,,
43732,07/22/25 02:08:00 AM,47.83,,,,
43733,07/22/25 02:09:00 AM,47.83,,,,
43734,07/22/25 02:10:00 AM,47.90,,,,
43735,07/22/25 02:11:00 AM,47.75,,,,
43736,07/22/25 02:12:00 AM,47.83,,,,
43737,07/22/25 02:13:00 AM,47.75,,,,
43738,07/22/25 02:14:00 AM,47.75,,,,
43739,07/22/25 02:15:00 AM,47.67,,,,
43740,07/22/25 02:16:00 AM,47.67,,,,
43741,07/22/25 02:17:00 AM,47.67,,,,
43742,07/22/25 02:18:00 AM,47.59,,,,
43743,07/22/25 02:19:00 AM,47.59,,,,
43744,07/22/25 02:20:00 AM,47.59,,,,
43745,07/22/25 02:21:00 AM,47.59,,,,
43746,07/22/25 02:22:00 AM,47.59,,,,
43747,07/22/25 02:23:00 AM,47.52,,,,
43748,07/22/25 02:24:00 AM,47.52,,,,
43749,07/22/25 02:25:00 AM,47.52,,,,
43750,07/22/25 02:26:00 AM,47.44,,,,
43751,07/22/25 02:27:00 AM,47.52,,,,
43752,07/22/25 02:28:00 AM,47.44,,,,
43753,07/22/25 02:29:00 AM,47.44,,,,
43754,07/22/25 02:30:00 AM,47.44,,,,
43755,07/22/25 02:31:00 AM,47.36,,,,
43756,07/22/25 02:32:00 AM,47.36,,,,
43757,07/22/25 02:33:00 AM,47.44,,,,
43758,07/22/25 02:34:00 AM,47.44,,,,
43759,07/22/25 02:35:00 AM,47.28,,,,
43760,07/22/25 02:36:00 AM,47.28,,,,
43761,07/22/25 02:37:00 AM,47.28,,,,
43762,07/22/25 02:38:00 AM,47.36,,,,
43763,07/22/25 02:39:00 AM,47.36,,,,
43764,07/22/25 02:40:00 AM,47.28,,,,
43765,07/22/25 02:41:00 AM,47.28,,,,
43766,07/22/25 02:42:00 AM,47.21,,,,
43767,07/22/25 02:43:00 AM,47.28,,,,
43768,07/22/25 02:44:00 AM,47.13,,,,
43769,07/22/25 02:45:00 AM,47.21,,,,
43770,07/22/25 02:46:00 AM,47.13,,,,
43771,07/22/25 02:47:00 AM,47.13,,,,
43772,07/22/25 02:48:00 AM,47.13,,,,
43773,07/22/25 02:49:00 AM,47.21,,,,
43774,07/22/25 02:50:00 AM,47.05,,,,
43775,07/22/25 02:51:00 AM,47.13,,,,
43776,07/22/25 02:52:00 AM,47.05,,,,
43777,07/22/25 02:53:00 AM,47.05,,,,
43778,07/22/25 02:54:00 AM,46.98,,,,
43779,07/22/25 02:55:00 AM,47.05,,,,
43780,07/22/25 02:56:00 AM,46.98,,,,
43781,07/22/25 02:57:00 AM,46.98,,,,
43782,07/22/25 02:58:00 AM,47.05,,,,
43783,07/22/25 02:59:00 AM,46.98,,,,
43784,07/22/25 03:00:00 AM,46.98,,,,
43785,07/22/25 03:01:00 AM,46.90,,,,
43786,07/22/25 03:02:00 AM,46.90,,,,
43787,07/22/25 03:03:00 AM,46.90,,,,
43788,07/22/25 03:04:00 AM,46.98,,,,
43789,07/22/25 03:05:00 AM,46.90,,,,
