Date,site_temp_min,site_temp_max,site_temp_WMO,site_temp_USGS,Barom,RelHum,WindGustSpeed,WindSpeed,VecAvgWindDir
2014/06/16,nan,nan,nan,nan,nan,75.5,nan,1.5,154
2014/06/17,nan,nan,nan,nan,nan,92.3,nan,7.7,nan
2014/06/18,nan,nan,nan,nan,nan,94.6,nan,2.5,201
2014/06/19,nan,nan,nan,nan,nan,74.7,nan,3.5,nan
2014/06/20,nan,nan,nan,nan,nan,93.4,nan,3.9,204
2014/06/21,nan,nan,nan,nan,nan,82.5,nan,4.1,nan
2014/06/22,nan,nan,nan,nan,nan,90.0,nan,8.3,nan
2014/06/23,nan,nan,nan,nan,nan,93.0,nan,8.1,nan
2014/06/24,nan,nan,nan,nan,nan,90.7,nan,3.8,nan
2014/06/25,nan,nan,nan,nan,nan,95.8,nan,2.4,198
2014/06/26,nan,nan,nan,nan,nan,70.3,nan,3.4,nan
2014/06/27,nan,nan,nan,nan,nan,38.5,nan,3.7,nan
2014/06/28,nan,nan,nan,nan,nan,72.2,nan,1.0,53
2014/06/29,nan,nan,nan,nan,nan,100.0,nan,2.1,235
2014/06/30,nan,nan,nan,nan,nan,94.1,nan,2.8,157
2014/07/01,nan,nan,nan,nan,nan,73.8,nan,3.5,nan
2014/07/02,nan,nan,nan,nan,nan,83.0,nan,4.6,75
2014/07/03,nan,nan,nan,nan,nan,99.4,nan,1.7,nan
2014/07/04,nan,nan,nan,nan,nan,100.0,nan,2.5,nan
2014/07/05,nan,nan,nan,nan,nan,80.9,nan,1.9,70
2014/07/06,nan,nan,nan,nan,nan,78.9,nan,2.6,128
2014/07/07,nan,nan,nan,nan,nan,90.4,nan,3.7,117
2014/07/08,nan,nan,nan,nan,nan,95.8,nan,2.6,165
2014/07/09,nan,nan,nan,nan,nan,100.0,nan,3.6,nan
2014/07/10,nan,nan,nan,nan,nan,91.5,nan,1.4,266
2014/07/11,nan,nan,nan,nan,nan,68.3,nan,4.3,nan
2014/07/12,nan,nan,nan,nan,nan,93.2,nan,6.8,nan
2014/07/13,nan,nan,nan,nan,nan,93.9,nan,3.3,142
2014/07/14,nan,nan,nan,nan,nan,94.4,nan,2.8,128
2014/07/15,nan,nan,nan,nan,nan,95.2,nan,1.6,nan
2014/07/16,nan,nan,nan,nan,nan,95.5,nan,1.0,263
2014/07/17,nan,nan,nan,nan,nan,96.8,nan,1.5,77
2014/07/18,nan,nan,nan,nan,nan,83.3,nan,1.5,50
2014/07/19,nan,nan,nan,nan,nan,97.9,nan,1.5,243
2014/07/20,nan,nan,nan,nan,nan,99.2,nan,3.1,205
2014/07/21,nan,nan,nan,nan,nan,73.3,nan,3.5,44
2014/07/22,nan,nan,nan,nan,nan,73.2,nan,2.2,nan
2014/07/23,nan,nan,nan,nan,nan,92.5,nan,2.9,nan
2014/07/24,nan,nan,nan,nan,nan,96.4,nan,2.0,204
2014/07/25,nan,nan,nan,nan,nan,96.1,nan,5.8,nan
2014/07/26,nan,nan,nan,nan,nan,97.2,nan,7.3,nan
2014/07/27,nan,nan,nan,nan,nan,96.1,nan,5.4,nan
2014/07/28,nan,nan,nan,nan,nan,93.8,nan,4.9,nan
2014/07/29,nan,nan,nan,nan,nan,95.7,nan,4.5,134
2014/07/30,nan,nan,nan,nan,nan,100.0,nan,2.2,nan
2014/07/31,nan,nan,nan,nan,nan,80.1,nan,1.3,nan
2014/08/01,nan,nan,nan,nan,nan,65.1,nan,2.4,nan
2014/08/02,nan,nan,nan,nan,nan,45.6,nan,0.8,176
2014/08/03,nan,nan,nan,nan,nan,66.8,nan,2.8,96
2014/08/04,nan,nan,nan,nan,nan,80.3,nan,5.3,nan
2014/08/05,nan,nan,nan,nan,nan,81.1,nan,3.4,158
2014/08/06,nan,nan,nan,nan,nan,100.0,nan,2.4,nan
2014/08/07,nan,nan,nan,nan,nan,94.6,nan,1.8,nan
2014/08/08,nan,nan,nan,nan,nan,89.8,nan,2.6,172
2014/08/09,nan,nan,nan,nan,nan,95.9,nan,7.1,nan
2014/08/10,nan,nan,nan,nan,nan,91.1,nan,6.8,149
2014/08/11,nan,nan,nan,nan,nan,93.3,nan,5.1,157
2014/08/12,nan,nan,nan,nan,nan,94.8,nan,4.1,nan
2014/08/13,nan,nan,nan,nan,nan,89.5,nan,2.6,141
2014/08/14,nan,nan,nan,nan,nan,94.6,nan,3.8,nan
2014/08/15,nan,nan,nan,nan,nan,89.0,nan,4.9,nan
2014/08/16,nan,nan,nan,nan,nan,98.1,nan,2.8,232
2014/08/17,nan,nan,nan,nan,nan,93.4,nan,5.0,179
2014/08/18,nan,nan,nan,nan,nan,100.0,nan,4.0,nan
2014/08/19,nan,nan,nan,nan,nan,100.0,nan,2.1,nan
2014/08/20,nan,nan,nan,nan,nan,75.6,nan,1.9,51
2014/08/21,nan,nan,nan,nan,nan,67.7,nan,4.2,nan
2014/08/22,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014/08/23,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014/08/24,nan,nan,nan,nan,nan,85.4,nan,3.1,119
2014/08/25,nan,nan,nan,nan,nan,99.4,nan,3.2,nan
2014/08/26,nan,nan,nan,nan,nan,99.9,nan,2.8,nan
2014/08/27,nan,nan,nan,nan,nan,100.0,nan,2.2,nan
2014/08/28,nan,nan,nan,nan,nan,95.0,nan,2.5,170
2014/08/29,nan,nan,nan,nan,nan,96.7,nan,4.5,106
2014/08/30,nan,nan,nan,nan,nan,99.3,nan,1.8,nan
2014/08/31,nan,nan,nan,nan,nan,98.2,nan,2.9,119
2014/09/01,nan,nan,nan,nan,nan,99.0,nan,2.0,nan
2014/09/02,nan,nan,nan,nan,nan,100.0,nan,2.3,nan
2014/09/03,nan,nan,nan,nan,nan,100.0,nan,5.0,nan
2014/09/04,nan,nan,nan,nan,nan,100.0,nan,2.5,nan
2014/09/05,nan,nan,nan,nan,nan,100.0,nan,5.6,nan
2014/09/06,nan,nan,nan,nan,nan,99.4,nan,3.2,nan
2014/09/07,nan,nan,nan,nan,nan,88.9,nan,3.3,nan
2014/09/08,nan,nan,nan,nan,nan,77.3,nan,3.6,nan
2014/09/09,nan,nan,nan,nan,nan,39.2,nan,5.9,nan
2014/09/10,nan,nan,nan,nan,nan,74.0,nan,2.9,145
2014/09/11,nan,nan,nan,nan,nan,99.5,nan,2.5,198
2014/09/12,nan,nan,nan,nan,nan,100.0,nan,1.4,249
2014/09/13,nan,nan,nan,nan,nan,100.0,nan,3.6,nan
2014/09/14,nan,nan,nan,nan,nan,71.4,nan,1.9,244
2014/09/15,nan,nan,nan,nan,nan,60.5,nan,4.4,84
2014/09/16,nan,nan,nan,nan,nan,92.4,nan,2.3,157
2014/09/17,nan,nan,nan,nan,nan,83.2,nan,2.3,192
2014/09/18,nan,nan,nan,nan,nan,94.6,nan,6.9,nan
2014/09/19,nan,nan,nan,nan,nan,98.6,nan,5.6,nan
2014/09/20,nan,nan,nan,nan,nan,96.0,nan,5.4,163
2014/09/21,nan,nan,nan,nan,nan,93.3,nan,7.7,nan
2014/09/22,nan,nan,nan,nan,nan,100.0,nan,nan,nan
2014/09/23,nan,nan,nan,nan,nan,86.0,nan,5.7,nan
2014/09/24,nan,nan,nan,nan,nan,74.4,nan,17.9,nan
2014/09/25,nan,nan,nan,nan,nan,83.3,nan,14.8,nan
2014/09/26,nan,nan,nan,nan,nan,86.0,nan,5.2,nan
2014/09/27,nan,nan,nan,nan,nan,94.7,nan,7.3,nan
2014/09/28,nan,nan,nan,nan,nan,95.9,nan,5.2,133
2014/09/29,nan,nan,nan,nan,nan,98.6,nan,2.0,nan
2014/09/30,nan,nan,nan,nan,nan,98.3,nan,3.6,237
2014/10/01,nan,nan,nan,nan,nan,69.3,nan,3.6,nan
2014/10/02,nan,nan,nan,nan,nan,42.2,nan,6.1,nan
2014/10/03,nan,nan,nan,nan,nan,93.4,nan,8.5,nan
2014/10/04,nan,nan,nan,nan,nan,97.6,nan,4.7,nan
2014/10/05,nan,nan,nan,nan,nan,96.6,nan,7.4,175
2014/10/06,nan,nan,nan,nan,nan,99.6,nan,3.4,238
2014/10/07,nan,nan,nan,nan,nan,98.6,nan,nan,nan
2014/10/08,nan,nan,nan,nan,nan,92.8,nan,nan,nan
2014/10/09,nan,nan,nan,nan,nan,89.2,nan,8.6,nan
2014/10/10,nan,nan,nan,nan,nan,96.4,nan,7.1,nan
2014/10/11,nan,nan,nan,nan,nan,98.0,nan,5.2,nan
2014/10/12,nan,nan,nan,nan,nan,100.0,nan,4.9,nan
2014/10/13,nan,nan,nan,nan,nan,92.0,nan,10.1,79
2014/10/14,nan,nan,nan,nan,nan,75.4,nan,4.8,nan
2014/10/15,nan,nan,nan,nan,nan,85.2,nan,9.1,nan
2014/10/16,nan,nan,nan,nan,nan,88.7,nan,5.7,nan
2014/10/17,nan,nan,nan,nan,nan,87.2,nan,14.1,nan
2014/10/18,nan,nan,nan,nan,nan,90.5,nan,8.0,104
2014/10/19,nan,nan,nan,nan,nan,93.2,nan,10.6,104
2014/10/20,nan,nan,nan,nan,nan,95.8,nan,4.0,172
2014/10/21,nan,nan,nan,nan,nan,86.2,nan,8.7,80
2014/10/22,nan,nan,nan,nan,nan,84.0,nan,7.1,96
2014/10/23,nan,nan,nan,nan,nan,84.6,nan,6.5,nan
2014/10/24,nan,nan,nan,nan,nan,90.7,nan,2.3,nan
2014/10/25,nan,nan,nan,nan,nan,83.5,nan,4.0,nan
2014/10/26,nan,nan,nan,nan,nan,90.4,nan,2.0,nan
2014/10/27,nan,nan,nan,nan,nan,88.1,nan,8.5,nan
2014/10/28,nan,nan,nan,nan,nan,84.8,nan,20.6,nan
2014/10/29,nan,nan,nan,nan,nan,91.2,nan,5.0,124
2014/10/30,nan,nan,nan,nan,nan,88.7,nan,6.4,nan
2014/10/31,nan,nan,nan,nan,nan,94.5,nan,4.8,nan
2014/11/01,nan,nan,nan,nan,nan,89.4,nan,9.2,nan
2014/11/02,nan,nan,nan,nan,nan,95.4,nan,5.0,nan
2014/11/03,nan,nan,nan,nan,nan,90.4,nan,13.3,nan
2014/11/04,nan,nan,nan,nan,nan,93.8,nan,5.7,190
2014/11/05,nan,nan,nan,nan,nan,88.5,nan,13.2,nan
2014/11/06,nan,nan,nan,nan,nan,97.9,nan,2.1,nan
2014/11/07,nan,nan,nan,nan,nan,93.4,nan,5.1,135
2014/11/08,nan,nan,nan,nan,nan,94.3,nan,2.7,191
2014/11/09,nan,nan,nan,nan,nan,83.5,nan,1.0,234
2014/11/10,nan,nan,nan,nan,nan,84.9,nan,nan,nan
2014/11/11,nan,nan,nan,nan,nan,21.4,nan,3.1,nan
2014/11/12,nan,nan,nan,nan,nan,19.9,nan,2.8,nan
2014/11/13,nan,nan,nan,nan,nan,8.5,nan,3.8,43
2014/11/14,nan,nan,nan,nan,nan,8.7,nan,1.9,80
2014/11/15,nan,nan,nan,nan,nan,8.5,nan,1.2,78
2014/11/16,nan,nan,nan,nan,nan,34.3,nan,4.4,93
2014/11/17,nan,nan,nan,nan,nan,85.3,nan,3.1,nan
2014/11/18,nan,nan,nan,nan,nan,62.4,nan,6.2,nan
2014/11/19,nan,nan,nan,nan,nan,97.1,nan,nan,nan
2014/11/20,nan,nan,nan,nan,nan,86.0,nan,5.7,nan
2014/11/21,nan,nan,nan,nan,nan,91.7,nan,5.0,135
2014/11/22,nan,nan,nan,nan,nan,95.3,nan,2.8,194
2014/11/23,nan,nan,nan,nan,nan,97.4,nan,2.2,nan
2014/11/24,nan,nan,nan,nan,nan,93.9,nan,3.2,159
2014/11/25,nan,nan,nan,nan,nan,98.3,nan,0.9,nan
2014/11/26,nan,nan,nan,nan,nan,83.1,nan,8.6,nan
2014/11/27,nan,nan,nan,nan,nan,73.6,nan,16.3,nan
2014/11/28,nan,nan,nan,nan,nan,31.4,nan,5.3,23
2014/11/29,nan,nan,nan,nan,nan,35.3,nan,0.7,99
2014/11/30,nan,nan,nan,nan,nan,86.7,nan,4.7,nan
2014/12/01,nan,nan,nan,nan,nan,74.0,nan,3.1,343
2014/12/02,nan,nan,nan,nan,nan,98.0,nan,2.5,nan
2014/12/03,nan,nan,nan,nan,nan,97.1,nan,nan,nan
2014/12/04,nan,nan,nan,nan,nan,41.4,nan,nan,nan
2014/12/05,nan,nan,nan,nan,nan,16.6,nan,4.3,nan
2014/12/06,nan,nan,nan,nan,nan,87.1,nan,2.9,nan
2014/12/07,nan,nan,nan,nan,nan,88.9,nan,7.1,nan
2014/12/08,nan,nan,nan,nan,nan,91.9,nan,9.7,nan
2014/12/09,nan,nan,nan,nan,nan,92.0,nan,8.1,nan
2014/12/10,nan,nan,nan,nan,nan,89.8,nan,9.4,nan
2014/12/11,nan,nan,nan,nan,nan,84.3,nan,4.9,107
2014/12/12,nan,nan,nan,nan,nan,98.2,nan,2.1,202
2014/12/13,nan,nan,nan,nan,nan,98.4,nan,3.9,nan
2014/12/14,nan,nan,nan,nan,nan,88.1,nan,9.3,nan
2014/12/15,nan,nan,nan,nan,nan,82.6,nan,10.3,nan
2014/12/16,nan,nan,nan,nan,nan,92.6,nan,4.7,154
2014/12/17,nan,nan,nan,nan,nan,87.2,nan,3.5,nan
2014/12/18,nan,nan,nan,nan,nan,73.9,nan,9.0,nan
2014/12/19,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014/12/20,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014/12/21,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014/12/22,nan,nan,nan,nan,nan,98.4,nan,nan,nan
2014/12/23,nan,nan,nan,nan,nan,82.9,nan,15.9,nan
2014/12/24,nan,nan,nan,nan,nan,89.1,nan,2.3,259
2014/12/25,nan,nan,nan,nan,nan,97.3,nan,2.7,nan
2014/12/26,nan,nan,nan,nan,nan,98.1,nan,nan,nan
2014/12/27,nan,nan,nan,nan,nan,75.7,nan,nan,nan
2014/12/28,nan,nan,nan,nan,nan,49.3,nan,8.7,nan
2014/12/29,nan,nan,nan,nan,nan,14.7,nan,1.9,203
2014/12/30,nan,nan,nan,nan,nan,59.2,nan,2.2,255
2014/12/31,nan,nan,nan,nan,nan,100.0,nan,2.3,nan
2015/01/01,nan,nan,nan,nan,nan,94.8,nan,7.3,nan
2015/01/02,nan,nan,nan,nan,nan,74.9,nan,22.4,nan
2015/01/03,nan,nan,nan,nan,nan,69.9,nan,24.3,nan
2015/01/04,nan,nan,nan,nan,nan,61.0,nan,27.4,nan
2015/01/05,nan,nan,nan,nan,nan,33.6,nan,19.1,nan
2015/01/06,nan,nan,nan,nan,nan,85.8,nan,12.1,nan
2015/01/07,nan,nan,nan,nan,nan,93.8,nan,5.0,nan
2015/01/08,nan,nan,nan,nan,nan,80.1,nan,3.9,nan
2015/01/09,nan,nan,nan,nan,nan,86.5,nan,2.8,107
2015/01/10,nan,nan,nan,nan,nan,99.7,nan,0.8,108
2015/01/11,nan,nan,nan,nan,nan,93.3,nan,3.1,nan
2015/01/12,nan,nan,nan,nan,nan,91.7,nan,3.8,133
2015/01/13,nan,nan,nan,nan,nan,97.7,nan,5.0,nan
2015/01/14,nan,nan,nan,nan,nan,94.1,nan,8.1,nan
2015/01/15,nan,nan,nan,nan,nan,94.3,nan,9.1,nan
2015/01/16,nan,nan,nan,nan,nan,98.7,nan,6.6,nan
2015/01/17,nan,nan,nan,nan,nan,94.4,nan,7.2,165
2015/01/18,nan,nan,nan,nan,nan,88.4,nan,4.1,nan
2015/01/19,nan,nan,nan,nan,nan,93.2,nan,5.5,nan
2015/01/20,nan,nan,nan,nan,nan,94.8,nan,11.5,nan
2015/01/21,nan,nan,nan,nan,nan,98.0,nan,8.1,nan
2015/01/22,nan,nan,nan,nan,nan,100.0,nan,6.4,nan
2015/01/23,nan,nan,nan,nan,nan,99.8,nan,6.5,183
2015/01/24,nan,nan,nan,nan,nan,99.6,nan,6.6,nan
2015/01/25,nan,nan,nan,nan,nan,99.0,nan,3.8,241
2015/01/26,nan,nan,nan,nan,nan,95.4,nan,0.6,nan
2015/01/27,nan,nan,nan,nan,nan,78.5,nan,1.3,226
2015/01/28,nan,nan,nan,nan,nan,94.1,nan,6.2,130
2015/01/29,nan,nan,nan,nan,nan,98.1,nan,3.6,nan
2015/01/30,nan,nan,nan,nan,nan,85.1,nan,nan,nan
2015/01/31,nan,nan,nan,nan,nan,35.9,nan,10.2,nan
2015/02/01,nan,nan,nan,nan,nan,70.7,nan,25.5,nan
2015/02/02,nan,nan,nan,nan,nan,43.0,nan,17.8,37
2015/02/03,nan,nan,nan,nan,nan,53.4,nan,1.8,nan
2015/02/04,nan,nan,nan,nan,nan,50.4,nan,1.9,nan
2015/02/05,nan,nan,nan,nan,nan,69.5,nan,31.7,nan
2015/02/06,nan,nan,nan,nan,nan,77.2,nan,30.6,nan
2015/02/07,nan,nan,nan,nan,nan,84.6,nan,6.8,nan
2015/02/08,nan,nan,nan,nan,nan,93.8,nan,6.0,177
2015/02/09,nan,nan,nan,nan,nan,94.3,nan,nan,nan
2015/02/10,nan,nan,nan,nan,nan,53.0,nan,6.5,nan
2015/02/11,nan,nan,nan,nan,nan,94.8,nan,6.5,173
2015/02/12,nan,nan,nan,nan,nan,94.5,nan,5.9,nan
2015/02/13,nan,nan,nan,nan,nan,94.4,nan,8.5,nan
2015/02/14,nan,nan,nan,nan,nan,99.5,nan,3.9,nan
2015/02/15,nan,nan,nan,nan,nan,90.7,nan,nan,nan
2015/02/16,nan,nan,nan,nan,nan,79.5,nan,4.5,169
2015/02/17,nan,nan,nan,nan,nan,87.2,nan,4.1,228
2015/02/18,nan,nan,nan,nan,nan,73.0,nan,5.9,nan
2015/02/19,nan,nan,nan,nan,nan,95.6,nan,2.0,190
2015/02/20,nan,nan,nan,nan,nan,70.0,nan,2.7,nan
2015/02/21,nan,nan,nan,nan,nan,51.1,nan,3.5,nan
2015/02/22,nan,nan,nan,nan,nan,100.0,nan,3.2,nan
2015/02/23,nan,nan,nan,nan,nan,97.1,nan,4.1,nan
2015/02/24,nan,nan,nan,nan,nan,98.5,nan,nan,nan
2015/02/25,nan,nan,nan,nan,nan,95.6,nan,1.6,nan
2015/02/26,nan,nan,nan,nan,nan,65.3,nan,10.6,nan
2015/02/27,nan,nan,nan,nan,nan,33.9,nan,1.9,149
2015/02/28,nan,nan,nan,nan,nan,46.6,nan,1.0,311
2015/03/01,nan,nan,nan,nan,nan,58.0,nan,3.1,272
2015/03/02,nan,nan,nan,nan,nan,20.7,nan,1.9,89
2015/03/03,nan,nan,nan,nan,nan,65.6,nan,2.0,257
2015/03/04,nan,nan,nan,nan,nan,99.5,nan,0.8,nan
2015/03/05,nan,nan,nan,nan,nan,97.3,nan,1.0,nan
2015/03/06,nan,nan,nan,nan,nan,98.0,nan,nan,nan
2015/03/07,nan,nan,nan,nan,nan,98.7,nan,nan,nan
2015/03/08,nan,nan,nan,nan,nan,98.5,nan,2.0,nan
2015/03/09,nan,nan,nan,nan,nan,94.3,nan,nan,nan
2015/03/10,nan,nan,nan,nan,nan,93.5,nan,nan,nan
2015/03/11,nan,nan,nan,nan,nan,86.8,nan,nan,nan
2015/03/12,nan,nan,nan,nan,nan,94.3,nan,10.3,nan
2015/03/13,nan,nan,nan,nan,nan,96.9,nan,5.8,210
2015/03/14,nan,nan,nan,nan,nan,91.9,nan,2.2,nan
2015/03/15,nan,nan,nan,nan,nan,93.9,nan,nan,nan
2015/03/16,nan,nan,nan,nan,nan,63.8,nan,nan,nan
2015/03/17,nan,nan,nan,nan,nan,71.6,nan,5.1,111
2015/03/18,nan,nan,nan,nan,nan,84.5,nan,4.7,114
2015/03/19,nan,nan,nan,nan,nan,81.4,nan,4.3,85
2015/03/20,nan,nan,nan,nan,nan,83.7,nan,14.4,nan
2015/03/21,nan,nan,nan,nan,nan,90.7,nan,6.6,nan
2015/03/22,nan,nan,nan,nan,nan,81.4,nan,2.6,nan
2015/03/23,nan,nan,nan,nan,nan,64.9,nan,5.8,nan
2015/03/24,nan,nan,nan,nan,nan,71.0,nan,2.0,nan
2015/03/25,nan,nan,nan,nan,nan,61.4,nan,8.7,nan
2015/03/26,nan,nan,nan,nan,nan,91.3,nan,6.1,181
2015/03/27,nan,nan,nan,nan,nan,98.8,nan,2.0,nan
2015/03/28,nan,nan,nan,nan,nan,90.4,nan,6.0,122
2015/03/29,nan,nan,nan,nan,nan,90.3,nan,5.2,nan
2015/03/30,nan,nan,nan,nan,nan,82.9,nan,8.7,nan
2015/03/31,nan,nan,nan,nan,nan,86.5,nan,2.7,132
2015/04/01,nan,nan,nan,nan,nan,87.0,nan,3.1,173
2015/04/02,nan,nan,nan,nan,nan,86.8,nan,6.6,101
2015/04/03,nan,nan,nan,nan,nan,80.0,nan,9.0,nan
2015/04/04,nan,nan,nan,nan,nan,79.4,nan,1.7,116
2015/04/05,nan,nan,nan,nan,nan,84.2,nan,1.6,245
2015/04/06,nan,nan,nan,nan,nan,97.1,nan,2.3,nan
2015/04/07,nan,nan,nan,nan,nan,96.1,nan,4.0,199
2015/04/08,nan,nan,nan,nan,nan,87.3,nan,11.8,nan
2015/04/09,nan,nan,nan,nan,nan,88.1,nan,11.2,nan
2015/04/10,nan,nan,nan,nan,nan,93.1,nan,6.5,nan
2015/04/11,nan,nan,nan,nan,nan,89.8,nan,4.8,161
2015/04/12,nan,nan,nan,nan,nan,91.3,nan,4.8,183
2015/04/13,nan,nan,nan,nan,nan,84.3,nan,6.0,nan
2015/04/14,nan,nan,nan,nan,nan,93.7,nan,4.7,nan
2015/04/15,nan,nan,nan,nan,nan,90.2,nan,7.1,nan
2015/04/16,nan,nan,nan,nan,nan,98.4,nan,2.7,nan
2015/04/17,nan,nan,nan,nan,nan,96.9,nan,2.6,nan
2015/04/18,nan,nan,nan,nan,nan,91.3,nan,5.0,nan
2015/04/19,nan,nan,nan,nan,nan,89.9,nan,4.3,143
2015/04/20,nan,nan,nan,nan,nan,93.0,nan,6.2,nan
2015/04/21,nan,nan,nan,nan,nan,97.5,nan,1.8,nan
2015/04/22,nan,nan,nan,nan,nan,67.3,nan,7.9,nan
2015/04/23,nan,nan,nan,nan,nan,68.0,nan,13.9,nan
2015/04/24,nan,nan,nan,nan,nan,77.3,nan,5.7,nan
2015/04/25,nan,nan,nan,nan,nan,69.4,nan,4.0,91
2015/04/26,nan,nan,nan,nan,nan,73.3,nan,7.2,nan
2015/04/27,nan,nan,nan,nan,nan,86.1,nan,5.7,nan
2015/04/28,nan,nan,nan,nan,nan,88.1,nan,11.3,nan
2015/04/29,nan,nan,nan,nan,nan,92.4,nan,3.7,182
2015/04/30,nan,nan,nan,nan,nan,87.9,nan,1.4,94
2015/05/01,nan,nan,nan,nan,nan,96.0,nan,2.2,nan
2015/05/02,nan,nan,nan,nan,nan,92.7,nan,1.9,nan
2015/05/03,nan,nan,nan,nan,nan,73.5,nan,6.3,nan
2015/05/04,nan,nan,nan,nan,nan,64.1,nan,11.3,nan
2015/05/05,nan,nan,nan,nan,nan,34.6,nan,4.4,17
2015/05/06,nan,nan,nan,nan,nan,40.7,nan,2.5,nan
2015/05/07,nan,nan,nan,nan,nan,79.0,nan,3.6,nan
2015/05/08,nan,nan,nan,nan,nan,80.6,nan,3.0,82
2015/05/09,nan,nan,nan,nan,nan,81.8,nan,5.1,145
2015/05/10,nan,nan,nan,nan,nan,69.4,nan,3.1,nan
2015/05/11,nan,nan,nan,nan,nan,84.1,nan,4.8,145
2015/05/12,nan,nan,nan,nan,nan,54.2,nan,5.6,nan
2015/05/13,nan,nan,nan,nan,nan,51.8,nan,5.2,nan
2015/05/14,nan,nan,nan,nan,nan,51.1,nan,0.6,210
2015/05/15,nan,nan,nan,nan,nan,31.3,nan,1.7,nan
2015/05/16,nan,nan,nan,nan,nan,28.4,nan,1.4,nan
2015/05/17,nan,nan,nan,nan,nan,35.2,nan,2.2,nan
2015/05/18,nan,nan,nan,nan,nan,49.4,nan,2.2,nan
2015/05/19,nan,nan,nan,nan,nan,65.3,nan,1.0,226
2015/05/20,nan,nan,nan,nan,nan,51.3,nan,0.9,154
2015/05/21,nan,nan,nan,nan,nan,47.0,nan,4.3,nan
2015/05/22,nan,nan,nan,nan,nan,52.8,nan,6.1,nan
2015/05/23,nan,nan,nan,nan,nan,61.4,nan,4.8,53
2015/05/24,nan,nan,nan,nan,nan,83.4,nan,0.7,211
2015/05/25,nan,nan,nan,nan,nan,53.0,nan,0.6,135
2015/05/26,nan,nan,nan,nan,nan,68.6,nan,1.3,280
2015/05/27,nan,nan,nan,nan,nan,96.3,nan,1.2,215
2015/05/28,nan,nan,nan,nan,nan,73.0,nan,5.8,30
2015/05/29,nan,nan,nan,nan,nan,43.2,nan,2.7,nan
2015/05/30,nan,nan,nan,nan,nan,29.1,nan,1.1,316
2015/05/31,nan,nan,nan,nan,nan,63.6,nan,1.9,76
2015/06/01,nan,nan,nan,nan,nan,77.2,nan,2.2,nan
2015/06/02,nan,nan,nan,nan,nan,90.7,nan,3.3,156
2015/06/03,nan,nan,nan,nan,nan,95.1,nan,3.4,174
2015/06/04,nan,nan,nan,nan,nan,92.4,nan,7.8,157
2015/06/05,nan,nan,nan,nan,nan,97.9,nan,5.3,nan
2015/06/06,nan,nan,nan,nan,nan,97.2,nan,2.0,222
2015/06/07,nan,nan,nan,nan,nan,97.5,nan,3.7,nan
2015/06/08,nan,nan,nan,nan,nan,99.9,nan,3.8,nan
2015/06/09,nan,nan,nan,nan,nan,96.8,nan,2.5,nan
2015/06/10,nan,nan,nan,nan,nan,94.8,nan,2.9,nan
2015/06/11,nan,nan,nan,nan,nan,97.7,nan,2.6,226
2015/06/12,nan,nan,nan,nan,nan,100.0,nan,2.2,nan
2015/06/13,nan,nan,nan,nan,nan,84.7,nan,8.8,nan
2015/06/14,nan,nan,nan,nan,nan,68.5,nan,10.9,nan
2015/06/15,nan,nan,nan,nan,nan,60.8,nan,10.4,nan
2015/06/16,nan,nan,nan,nan,nan,60.9,nan,4.7,52
2015/06/17,nan,nan,nan,nan,nan,88.3,nan,2.2,nan
2015/06/18,nan,nan,nan,nan,nan,97.0,nan,0.9,175
2015/06/19,nan,nan,nan,nan,nan,92.3,nan,0.8,174
2015/06/20,nan,nan,nan,nan,nan,98.0,nan,1.3,221
2015/06/21,nan,nan,nan,nan,nan,72.4,nan,1.1,52
2015/06/22,nan,nan,nan,nan,nan,72.8,nan,1.3,75
2015/06/23,nan,nan,nan,nan,nan,87.6,nan,1.9,nan
2015/06/24,nan,nan,nan,nan,nan,67.5,nan,2.0,110
2015/06/25,nan,nan,nan,nan,nan,88.8,nan,3.5,106
2015/06/26,nan,nan,nan,nan,nan,96.8,nan,4.0,211
2015/06/27,nan,nan,nan,nan,nan,91.9,nan,1.6,206
2015/06/28,nan,nan,nan,nan,nan,84.2,nan,2.7,118
2015/06/29,nan,nan,nan,nan,nan,98.1,nan,3.6,nan
2015/06/30,nan,nan,nan,nan,nan,98.2,nan,2.2,nan
2015/07/01,nan,nan,nan,nan,nan,83.1,nan,4.6,116
2015/07/02,nan,nan,nan,nan,nan,94.1,nan,7.1,nan
2015/07/03,nan,nan,nan,nan,nan,100.0,nan,3.9,nan
2015/07/04,nan,nan,nan,nan,nan,77.3,nan,1.9,80
2015/07/05,nan,nan,nan,nan,nan,58.6,nan,1.0,118
2015/07/06,nan,nan,nan,nan,nan,52.5,nan,2.8,29
2015/07/07,nan,nan,nan,nan,nan,74.6,nan,2.5,nan
2015/07/08,nan,nan,nan,nan,nan,100.0,nan,1.8,233
2015/07/09,nan,nan,nan,nan,nan,99.4,nan,2.6,nan
2015/07/10,nan,nan,nan,nan,nan,90.5,nan,2.7,nan
2015/07/11,nan,nan,nan,nan,nan,93.6,nan,3.5,nan
